2.2843,3.0343,-4.4216,-29.259,-13.697
2.2945,3.0448,-4.4137,-29.225,-13.687
2.3043,3.0553,-4.405,-29.19,-13.676
2.3141,3.0658,-4.3963,-29.156,-13.664
2.3239,3.0763,-4.3876,-29.121,-13.652
2.3338,3.0868,-4.379,-29.086,-13.641
2.3437,3.0973,-4.3704,-29.051,-13.63
2.3537,3.1078,-4.362,-29.016,-13.62
2.3637,3.1183,-4.3535,-28.981,-13.609
2.3739,3.1288,-4.3452,-28.945,-13.599
2.384,3.1393,-4.3368,-28.91,-13.589
2.3942,3.1498,-4.3285,-28.874,-13.58
2.404,3.1603,-4.3194,-28.838,-13.567
2.4137,3.1708,-4.3102,-28.802,-13.555
2.4236,3.1813,-4.3011,-28.765,-13.543
2.4334,3.1918,-4.292,-28.729,-13.531
2.4434,3.2023,-4.283,-28.692,-13.52
2.4534,3.2128,-4.274,-28.656,-13.509
2.4635,3.2233,-4.2651,-28.619,-13.498
2.4736,3.2338,-4.2563,-28.582,-13.487
2.4838,3.2443,-4.2474,-28.545,-13.477
2.494,3.2548,-4.2386,-28.507,-13.467
2.5038,3.2653,-4.229,-28.47,-13.454
2.5135,3.2758,-4.2193,-28.432,-13.441
2.5234,3.2863,-4.2097,-28.394,-13.429
2.5332,3.2968,-4.2001,-28.356,-13.416
2.5432,3.3073,-4.1906,-28.318,-13.404
2.5532,3.3178,-4.1812,-28.28,-13.393
2.5633,3.3283,-4.1718,-28.241,-13.381
2.5734,3.3388,-4.1624,-28.203,-13.37
2.5836,3.3493,-4.1531,-28.164,-13.359
2.5938,3.3598,-4.1438,-28.125,-13.348
2.6035,3.3703,-4.1337,-28.086,-13.335
2.6133,3.3808,-4.1236,-28.047,-13.321
2.6231,3.3913,-4.1135,-28.007,-13.308
2.633,3.4018,-4.1034,-27.968,-13.295
2.6429,3.4123,-4.0934,-27.928,-13.282
2.6529,3.4228,-4.0835,-27.888,-13.27
2.663,3.4333,-4.0736,-27.848,-13.258
2.6731,3.4438,-4.0638,-27.808,-13.246
2.6833,3.4543,-4.054,-27.768,-13.234
2.6935,3.4648,-4.0441,-27.727,-13.223
2.7032,3.4753,-4.0335,-27.687,-13.209
2.713,3.4858,-4.0229,-27.646,-13.195
2.7228,3.4963,-4.0123,-27.605,-13.181
2.7327,3.5068,-4.0017,-27.564,-13.168
2.7426,3.5173,-3.9912,-27.522,-13.155
2.7526,3.5278,-3.9808,-27.481,-13.142
2.7627,3.5383,-3.9703,-27.439,-13.129
2.7729,3.5488,-3.9599,-27.398,-13.117
2.7831,3.5593,-3.9496,-27.356,-13.104
2.7933,3.5698,-3.9392,-27.314,-13.092
2.803,3.5803,-3.9281,-27.272,-13.078
2.8128,3.5908,-3.9169,-27.229,-13.063
2.8226,3.6013,-3.9058,-27.187,-13.049
2.8324,3.6118,-3.8947,-27.144,-13.035
2.8424,3.6222,-3.8837,-27.101,-13.021
2.8524,3.6327,-3.8727,-27.058,-13.007
2.8624,3.6432,-3.8618,-27.015,-12.994
2.8726,3.6537,-3.8509,-26.972,-12.981
2.8828,3.6642,-3.8399,-26.928,-12.968
2.893,3.6747,-3.829,-26.885,-12.955
2.9027,3.6852,-3.8174,-26.841,-12.94
2.9124,3.6957,-3.8057,-26.797,-12.924
2.9222,3.7062,-3.7941,-26.753,-12.909
2.9321,3.7167,-3.7824,-26.709,-12.895
2.942,3.7272,-3.7709,-26.664,-12.88
2.952,3.7377,-3.7593,-26.62,-12.866
2.9621,3.7482,-3.7478,-26.575,-12.852
2.9723,3.7587,-3.7363,-26.53,-12.838
2.9825,3.7692,-3.7248,-26.485,-12.824
2.9927,3.7797,-3.7133,-26.44,-12.811
3.0024,3.7902,-3.7011,-26.395,-12.795
3.0121,3.8007,-3.6889,-26.349,-12.779
3.0219,3.8112,-3.6766,-26.304,-12.764
3.0318,3.8217,-3.6644,-26.258,-12.748
3.0417,3.8322,-3.6523,-26.212,-12.733
3.0517,3.8427,-3.6401,-26.166,-12.718
3.0618,3.8532,-3.628,-26.12,-12.703
3.072,3.8637,-3.616,-26.073,-12.689
3.0822,3.8742,-3.6039,-26.027,-12.675
3.0925,3.8847,-3.5918,-25.98,-12.66
3.1022,3.8952,-3.579,-25.924,-12.644
