t (s),dotx1 (m/s),dotx2 (m/s),dotx3 (m/s),fp (N)
3.966,-0.00021588,8.6384e-05,0.00047741,0
3.967,-0.00021038,8.0606e-05,0.00050235,0
3.968,-0.00020064,7.5951e-05,0.00052371,0
3.969,-0.00018687,7.2759e-05,0.00054126,0
3.97,-0.00016933,7.1348e-05,0.00055484,0
3.971,-0.00014834,7.2003e-05,0.00056433,0
3.972,-0.00012424,7.4969e-05,0.00056965,0
3.973,-9.7422e-05,8.0442e-05,0.00057077,0
3.974,-6.8289e-05,8.8564e-05,0.00056776,0
3.975,-3.7269e-05,9.9413e-05,0.00056069,0
3.976,-4.7929e-06,0.00011301,0.00054972,0
3.977,2.8703e-05,0.0001293,0.00053507,0
3.978,6.279e-05,0.00014816,0.00051699,0
3.979,9.7052e-05,0.00016941,0.00049581,0
3.98,0.00013109,0.00019279,0.00047189,0
3.981,0.00016452,0.000218,0.00044562,0
3.982,0.000197,0.00024466,0.00041744,0
3.983,0.00022821,0.00027236,0.00038782,0
3.984,0.00025784,0.00030064,0.00035725,0
3.985,0.00028565,0.00032901,0.00032622,0
3.986,0.00031139,0.00035697,0.00029523,0
3.987,0.00033488,0.00038399,0.00026479,0
3.988,0.00035593,0.00040957,0.00023538,0
3.989,0.00037443,0.0004332,0.00020746,0
3.99,0.00039024,0.00045439,0.00018148,0
3.991,0.0004033,0.00047272,0.00015781,0
3.992,0.00041352,0.00048778,0.00013683,0
3.993,0.00042086,0.00049922,0.00011883,0
3.994,0.00042531,0.00050678,0.00010405,0
3.995,0.00042684,0.00051022,9.2695e-05,0
3.996,0.00042546,0.00050943,8.4873e-05,0
3.997,0.00042119,0.00050432,8.0645e-05,0
3.998,0.00041406,0.00049494,7.9999e-05,0
3.999,0.0004041,0.00048136,8.286e-05,0
4,0.00039139,0.00046377,8.9086e-05,0
4.001,0.00037597,0.00044241,9.8471e-05,0
4.002,0.00035793,0.00041759,0.00011075,0
4.003,0.00033737,0.00038968,0.00012562,0
4.004,0.00031441,0.00035912,0.0001427,0
4.005,0.00028916,0.00032637,0.00016159,0
4.006,0.00026179,0.00029193,0.00018186,0
4.007,0.00023247,0.00025633,0.00020304,0
4.008,0.00020139,0.0002201,0.00022465,0
4.009,0.00016877,0.00018377,0.00024619,0
4.01,0.00013487,0.00014786,0.00026719,0
4.011,9.9944e-05,0.00011288,0.00028716,0
4.012,6.4299e-05,7.9273e-05,0.00030563,0
4.013,2.8252e-05,4.7475e-05,0.00032217,0
4.014,-7.8544e-06,1.7853e-05,0.00033636,0
4.015,-4.3658e-05,-9.2801e-06,0.00034784,0
4.016,-7.8783e-05,-3.3674e-05,0.00035629,0
4.017,-0.00011284,-5.5144e-05,0.00036143,0
4.018,-0.00014543,-7.3575e-05,0.00036303,0
4.019,-0.00017617,-8.892e-05,0.00036093,0
4.02,-0.00020466,-0.0001012,0.00035502,0
4.021,-0.00023052,-0.0001105,0.00034524,0
4.022,-0.00025339,-0.00011697,0.00033161,0
4.023,-0.00027296,-0.0001208,0.00031419,0
4.024,-0.00028891,-0.00012226,0.00029309,0
4.025,-0.00030099,-0.00012162,0.00026849,0
4.026,-0.000309,-0.00011922,0.00024059,0
4.027,-0.00031278,-0.00011539,0.00020966,0
4.028,-0.00031224,-0.00011049,0.00017599,0
4.029,-0.00030735,-0.00010489,0.00013991,0
4.03,-0.00029815,-9.8952e-05,0.00010177,0
4.031,-0.00028475,-9.3011e-05,6.1949e-05,0
4.032,-0.00026732,-8.7392e-05,2.0834e-05,0
4.033,-0.00024612,-8.2391e-05,-2.118e-05,0
4.034,-0.00022147,-7.8266e-05,-6.3696e-05,0
4.035,-0.00019375,-7.5236e-05,-0.00010632,0
4.036,-0.00016342,-7.3478e-05,-0.00014866,0
4.037,-0.00013096,-7.3119e-05,-0.00019035,0
4.038,-9.6928e-05,-7.4243e-05,-0.00023104,0
4.039,-6.1914e-05,-7.6885e-05,-0.00027038,0
4.04,-2.6531e-05,-8.1034e-05,-0.00030807,0
4.041,8.585e-06,-8.664e-05,-0.00034383,0
4.042,4.2793e-05,-9.361e-05,-0.0003774,0
4.043,7.5456e-05,-0.00010182,-0.00040856,0
4.044,0.00010595,-0.00011112,-0.00043712,0
4.045,0.00013369,-0.00012133,-0.0004629,0
4.046,0.00015811,-0.00013227,-0.00048579,0
4.047,0.00017872,-0.00014373,-0.00050569,0
4.048,0.00019506,-0.00015552,-0.00052251,0
4.049,0.00020678,-0.00016744,-0.00053623,0
4.05,0.00021356,-0.00017931,-0.00054682,0
4.051,0.00021521,-0.00019096,-0.0005543,0
4.052,0.00021159,-0.00020224,-0.00055871,0
4.053,0.00020268,-0.00021303,-0.0005601,0
4.054,0.00018855,-0.00022324,-0.00055856,0
4.055,0.00016934,-0.0002328,-0.00055418,0
4.056,0.00014531,-0.00024168,-0.00054708,0
4.057,0.00011679,-0.00024987,-0.0005374,0
4.058,8.4204e-05,-0.00025739,-0.0005253,0
4.059,4.8036e-05,-0.0002643,-0.00051093,0
4.06,8.844e-06,-0.00027065,-0.00049448,0
4.061,-3.2759e-05,-0.00027653,-0.00047615,0
4.062,-7.6118e-05,-0.00028205,-0.00045613,0
4.063,-0.00012054,-0.0002873,-0.00043465,0
4.064,-0.00016533,-0.00029238,-0.00041193,0
4.065,-0.00020976,-0.00029741,-0.00038821,0
4.066,-0.00025312,-0.00030247,-0.00036373,0
4.067,-0.00029474,-0.00030763,-0.00033875,0
4.068,-0.00033393,-0.00031295,-0.00031351,0
4.069,-0.0003701,-0.00031844,-0.00028828,0
4.07,-0.00040268,-0.00032412,-0.00026331,0
4.071,-0.00043116,-0.00032994,-0.00023888,0
4.072,-0.00045512,-0.00033584,-0.00021522,0
4.073,-0.0004742,-0.00034172,-0.0001926,0
4.074,-0.00048814,-0.00034745,-0.00017125,0
4.075,-0.00049675,-0.00035287,-0.0001514,0
4.076,-0.00049994,-0.00035779,-0.00013327,0
4.077,-0.00049769,-0.000362,-0.00011705,0
4.078,-0.00049009,-0.00036527,-0.00010291,0
4.079,-0.00047729,-0.00036737,-9.099e-05,0
4.08,-0.00045954,-0.00036805,-8.1419e-05,0
4.081,-0.00043713,-0.00036706,-7.4276e-05,0
4.082,-0.00041045,-0.00036418,-6.9614e-05,0
4.083,-0.00037992,-0.00035918,-6.7444e-05,0
4.084,-0.00034603,-0.00035188,-6.7741e-05,0
4.085,-0.00030927,-0.00034213,-7.044e-05,0
4.086,-0.0002702,-0.00032979,-7.5431e-05,0
4.087,-0.00022937,-0.00031479,-8.2567e-05,0
4.088,-0.00018734,-0.0002971,-9.1659e-05,0
4.089,-0.00014469,-0.00027675,-0.00010248,0
4.09,-0.00010194,-0.00025382,-0.00011476,0
4.091,-5.9641e-05,-0.00022842,-0.0001282,0
4.092,-1.8285e-05,-0.00020077,-0.00014247,0
4.093,2.1664e-05,-0.00017109,-0.00015722,0
4.094,5.9782e-05,-0.00013967,-0.00017207,0
4.095,9.569e-05,-0.00010686,-0.00018663,0
4.096,0.00012906,-7.3027e-05,-0.00020049,0
4.097,0.00015962,-3.8584e-05,-0.00021326,0
4.098,0.00018714,-3.9621e-06,-0.00022452,0
4.099,0.00021146,3.0389e-05,-0.00023391,0
4.1,0.00023245,6.4016e-05,-0.00024104,0
4.101,0.00025004,9.6465e-05,-0.00024557,0
4.102,0.00026421,0.0001273,-0.00024719,0
4.103,0.000275,0.00015611,-0.00024563,0
4.104,0.00028245,0.00018251,-0.00024067,0
4.105,0.00028666,0.00020615,-0.00023211,0
4.106,0.00028778,0.00022676,-0.00021984,0
4.107,0.00028594,0.0002441,-0.00020379,0
4.108,0.00028134,0.000258,-0.00018395,0
4.109,0.00027417,0.00026835,-0.00016037,0
4.11,0.00026464,0.00027512,-0.00013317,0
4.111,0.00025296,0.00027835,-0.00010252,0
4.112,0.00023936,0.00027816,-6.8668e-05,0
4.113,0.00022408,0.00027471,-3.189e-05,0
4.114,0.00020733,0.00026824,7.4658e-06,0
4.115,0.00018935,0.00025908,4.901e-05,0
4.116,0.00017037,0.00024756,9.2312e-05,0
4.117,0.00015061,0.00023409,0.00013691,0
4.118,0.00013029,0.00021912,0.0001823,0
4.119,0.00010963,0.0002031,0.00022798,0
4.12,8.884e-05,0.00018652,0.00027343,0
4.121,6.8134e-05,0.00016988,0.00031811,0
4.122,4.7722e-05,0.00015364,0.00036152,0
4.123,2.7813e-05,0.00013829,0.00040315,0
4.124,8.6128e-06,0.00012427,0.00044252,0
4.125,-9.6708e-06,0.00011197,0.00047917,0
4.126,-2.6832e-05,0.00010177,0.0005127,0
4.127,-4.2668e-05,9.3965e-05,0.00054273,0
4.128,-5.6975e-05,8.8811e-05,0.00056895,0
4.129,-6.9556e-05,8.6492e-05,0.0005911,0
4.13,-8.0217e-05,8.7125e-05,0.00060896,0
4.131,-8.8773e-05,9.0757e-05,0.00062241,0
4.132,-9.5049e-05,9.7364e-05,0.00063135,0
4.133,-9.8883e-05,0.00010686,0.00063577,0
4.134,-0.00010013,0.00011907,0.00063572,0
4.135,-9.8671e-05,0.00013379,0.00063131,0
4.136,-9.4402e-05,0.00015074,0.00062268,0
4.137,-8.7257e-05,0.0001696,0.00061008,0
4.138,-7.7197e-05,0.00018999,0.00059376,0
4.139,-6.4223e-05,0.00021151,0.00057403,0
4.14,-4.8374e-05,0.00023376,0.00055125,0
4.141,-2.9732e-05,0.00025628,0.0005258,0
4.142,-8.425e-06,0.00027864,0.00049808,0
4.143,1.5373e-05,0.00030041,0.00046853,0
4.144,4.1443e-05,0.00032118,0.00043757,0
4.145,6.9514e-05,0.00034055,0.00040564,0
4.146,9.9276e-05,0.00035816,0.00037318,0
4.147,0.00013037,0.00037369,0.00034061,0
4.148,0.0001624,0.00038688,0.00030834,0
4.149,0.00019493,0.00039749,0.00027674,0
4.15,0.00022751,0.00040536,0.00024619,0
4.151,0.00025964,0.00041038,0.00021699,0
4.152,0.00029082,0.00041248,0.00018944,0
4.153,0.00032055,0.00041167,0.00016378,0
4.154,0.00034831,0.00040799,0.00014023,0
4.155,0.00037361,0.00040154,0.00011896,0
4.156,0.00039596,0.00039248,0.00010008,0
4.157,0.0004149,0.00038097,8.3673e-05,0
4.158,0.00043003,0.00036725,6.9787e-05,0
4.159,0.00044097,0.00035155,5.8417e-05,0
4.16,0.00044741,0.00033414,4.9527e-05,0
4.161,0.00044909,0.00031529,4.3042e-05,0
4.162,0.00044584,0.00029528,3.8856e-05,0
4.163,0.00043753,0.00027438,3.6835e-05,0
4.164,0.00042414,0.00025287,3.6817e-05,0
4.165,0.00040571,0.00023098,3.8621e-05,0
4.166,0.00038238,0.00020895,4.2043e-05,0
4.167,0.00035436,0.00018698,4.687e-05,0
4.168,0.00032193,0.00016524,5.2873e-05,0
4.169,0.00028547,0.00014389,5.9817e-05,0
4.17,0.00024542,0.00012302,6.7463e-05,0
4.171,0.00020229,0.00010272,7.5569e-05,0
4.172,0.00015662,8.3038e-05,8.3895e-05,0
4.173,0.00010903,6.398e-05,9.2204e-05,0
4.174,6.0172e-05,4.554e-05,0.00010026,0
4.175,1.0709e-05,2.7684e-05,0.00010785,0
4.176,-3.867e-05,1.036e-05,0.00011475,0
4.177,-8.7276e-05,-6.499e-06,0.00012076,0
4.178,-0.00013443,-2.2968e-05,0.00012568,0
4.179,-0.00017947,-3.9125e-05,0.00012933,0
4.18,-0.00022178,-5.5046e-05,0.00013155,0
4.181,-0.00026078,-7.0801e-05,0.00013219,0
4.182,-0.00029594,-8.6446e-05,0.0001311,0
4.183,-0.00032681,-0.00010202,0.00012816,0
4.184,-0.00035299,-0.00011755,0.00012327,0
4.185,-0.00037418,-0.00013304,0.00011633,0
4.186,-0.00039015,-0.00014844,0.00010728,0
4.187,-0.00040078,-0.00016373,9.6068e-05,0
4.188,-0.000406,-0.00017882,8.265e-05,0
4.189,-0.00040587,-0.0001936,6.7018e-05,0
4.19,-0.00040052,-0.00020798,4.9181e-05,0
4.191,-0.00039015,-0.00022179,2.9167e-05,0
4.192,-0.00037508,-0.0002349,7.0319e-06,0
4.193,-0.00035566,-0.00024714,-1.7148e-05,0
4.194,-0.00033234,-0.00025834,-4.3269e-05,0
4.195,-0.00030559,-0.00026834,-7.1205e-05,0
4.196,-0.00027597,-0.00027698,-0.0001008,0
4.197,-0.00024405,-0.00028411,-0.00013188,0
4.198,-0.00021043,-0.00028961,-0.00016424,0
4.199,-0.00017572,-0.00029338,-0.00019765,0
4.2,-0.00014055,-0.00029534,-0.00023185,0
4.201,-0.00010552,-0.00029545,-0.00026658,0
4.202,-7.1236e-05,-0.0002937,-0.00030154,0
4.203,-3.8251e-05,-0.00029015,-0.00033642,0
4.204,-7.0963e-06,-0.00028486,-0.00037089,0
4.205,2.1749e-05,-0.00027796,-0.00040461,0
4.206,4.7857e-05,-0.0002696,-0.00043725,0
4.207,7.086e-05,-0.00025998,-0.00046845,0
4.208,9.0451e-05,-0.00024934,-0.00049787,0
4.209,0.00010639,-0.00023794,-0.00052516,0
4.21,0.00011852,-0.00022607,-0.00055002,0
4.211,0.00012671,-0.00021404,-0.00057211,0
4.212,0.00013096,-0.00020218,-0.00059116,0
4.213,0.00013128,-0.0001908,-0.00060691,0
4.214,0.00012776,-0.00018023,-0.00061912,0
4.215,0.00012057,-0.00017078,-0.00062761,0
4.216,0.0001099,-0.00016275,-0.00063222,0
4.217,9.6e-05,-0.00015639,-0.00063286,0
4.218,7.9166e-05,-0.00015193,-0.00062946,0
4.219,5.9721e-05,-0.00014957,-0.00062202,0
4.22,3.8013e-05,-0.00014944,-0.00061059,0
4.221,1.4412e-05,-0.00015163,-0.00059525,0
4.222,-1.0701e-05,-0.00015616,-0.00057617,0
4.223,-3.6938e-05,-0.00016301,-0.00055354,0
4.224,-6.3914e-05,-0.0001721,-0.00052762,0
4.225,-9.125e-05,-0.00018326,-0.00049871,0
4.226,-0.00011858,-0.00019631,-0.00046714,0
4.227,-0.00014555,-0.00021098,-0.00043329,0
4.228,-0.00017182,-0.00022695,-0.00039758,0
4.229,-0.0001971,-0.00024389,-0.00036045,0
4.23,-0.00022109,-0.0002614,-0.00032235,0
4.231,-0.00024354,-0.00027906,-0.00028376,0
4.232,-0.00026423,-0.00029644,-0.00024515,0
4.233,-0.00028293,-0.00031309,-0.00020699,0
4.234,-0.0002995,-0.00032857,-0.00016975,0
4.235,-0.00031376,-0.00034244,-0.00013388,0
4.236,-0.00032561,-0.00035428,-9.9784e-05,0
4.237,-0.00033494,-0.00036371,-6.7861e-05,0
4.238,-0.00034167,-0.00037038,-3.8456e-05,0
4.239,-0.00034575,-0.00037399,-1.1872e-05,0
4.24,-0.00034714,-0.00037428,1.1638e-05,0
4.241,-0.00034582,-0.00037107,3.1874e-05,0
4.242,-0.00034178,-0.00036423,4.8695e-05,0
4.243,-0.00033504,-0.0003537,6.2019e-05,0
4.244,-0.00032562,-0.00033951,7.1826e-05,0
4.245,-0.00031357,-0.00032172,7.8155e-05,0
4.246,-0.00029892,-0.00030048,8.1106e-05,0
4.247,-0.00028176,-0.00027602,8.0835e-05,0
4.248,-0.00026218,-0.00024859,7.7555e-05,0
4.249,-0.00024026,-0.00021854,7.1528e-05,0
4.25,-0.00021612,-0.00018624,6.306e-05,0
4.251,-0.00018991,-0.00015209,5.2498e-05,0
4.252,-0.00016178,-0.00011656,4.0222e-05,0
4.253,-0.00013191,-8.0102e-05,2.6637e-05,0
4.254,-0.00010049,-4.32e-05,1.2168e-05,0
4.255,-6.7742e-05,-6.3356e-06,-2.7505e-06,0
4.256,-3.3915e-05,3.002e-05,-1.768e-05,0
4.257,7.2631e-07,6.5412e-05,-3.2188e-05,0
4.258,3.5895e-05,9.9413e-05,-4.5851e-05,0
4.259,7.1282e-05,0.00013163,-5.8269e-05,0
4.26,0.00010656,0.00016172,-6.9063e-05,0
4.261,0.00014139,0.00018938,-7.789e-05,0
4.262,0.0001754,0.00021436,-8.4443e-05,0
4.263,0.00020825,0.00023647,-8.8457e-05,0
4.264,0.00023955,0.0002556,-8.9712e-05,0
4.265,0.00026894,0.00027166,-8.8039e-05,0
4.266,0.00029607,0.00028466,-8.3317e-05,0
4.267,0.00032057,0.00029464,-7.548e-05,0
4.268,0.00034212,0.00030172,-6.451e-05,0
4.269,0.00036043,0.00030605,-5.0443e-05,0
4.27,0.0003752,0.00030783,-3.3364e-05,0
4.271,0.00038623,0.00030731,-1.3404e-05,0
4.272,0.0003933,0.00030475,9.2622e-06,0
4.273,0.0003963,0.00030045,3.4419e-05,0
4.274,0.00039512,0.00029472,6.1816e-05,0
4.275,0.00038975,0.00028789,9.1172e-05,0
4.276,0.00038022,0.00028026,0.00012218,0
4.277,0.00036664,0.00027216,0.00015451,0
4.278,0.00034916,0.00026387,0.00018782,0
4.279,0.00032801,0.00025567,0.00022176,0
4.28,0.0003035,0.0002478,0.00025597,0
4.281,0.00027596,0.00024047,0.0002901,0
4.282,0.0002458,0.00023388,0.00032379,0
4.283,0.00021348,0.00022814,0.0003567,0
4.284,0.00017951,0.00022338,0.00038852,0
4.285,0.00014441,0.00021964,0.00041892,0
4.286,0.00010875,0.00021694,0.00044762,0
4.287,7.3118e-05,0.00021529,0.00047436,0
4.288,3.8094e-05,0.00021461,0.0004989,0
4.289,4.2684e-06,0.00021485,0.00052102,0
4.29,-2.7786e-05,0.00021589,0.00054054,0
4.291,-5.7519e-05,0.0002176,0.0005573,0
4.292,-8.4414e-05,0.00021986,0.00057119,0
4.293,-0.000108,0.00022251,0.00058209,0
4.294,-0.00012786,0.0002254,0.00058995,0
4.295,-0.00014363,0.00022838,0.00059472,0
4.296,-0.00015502,0.0002313,0.00059638,0
4.297,-0.00016183,0.00023404,0.00059496,0
4.298,-0.00016391,0.00023648,0.00059048,0
4.299,-0.00016122,0.00023853,0.000583,0
4.3,-0.00015379,0.00024011,0.00057262,0
4.301,-0.00014172,0.00024116,0.00055942,0
4.302,-0.00012523,0.00024167,0.00054353,0
4.303,-0.00010459,0.00024164,0.00052509,0
4.304,-8.0146e-05,0.00024107,0.00050426,0
4.305,-5.2329e-05,0.00024001,0.0004812,0
4.306,-2.1619e-05,0.00023853,0.00045612,0
4.307,1.1452e-05,0.00023669,0.0004292,0
4.308,4.6305e-05,0.00023457,0.00040065,0
4.309,8.2331e-05,0.00023228,0.00037071,0
4.31,0.0001189,0.00022988,0.00033961,0
4.311,0.00015538,0.00022748,0.00030759,0
4.312,0.00019112,0.00022515,0.00027491,0
4.313,0.00022551,0.00022296,0.00024181,0
4.314,0.00025794,0.00022095,0.00020857,0
4.315,0.00028785,0.00021914,0.00017544,0
4.316,0.00031472,0.00021754,0.0001427,0
4.317,0.00033808,0.00021613,0.0001106,0
4.318,0.00035754,0.00021485,7.9404e-05,0
4.319,0.00037275,0.00021363,4.9368e-05,0
4.32,0.00038345,0.00021236,2.0734e-05,0
4.321,0.00038945,0.0002109,-6.2679e-06,0
4.322,0.00039063,0.00020911,-3.1421e-05,0
4.323,0.00038698,0.00020681,-5.453e-05,0
4.324,0.00037853,0.00020381,-7.5419e-05,0
4.325,0.0003654,0.00019991,-9.3937e-05,0
4.326,0.00034779,0.00019492,-0.00010996,0
4.327,0.00032596,0.00018864,-0.0001234,0
4.328,0.00030022,0.00018086,-0.0001342,0
4.329,0.00027094,0.00017142,-0.00014233,0
4.33,0.00023855,0.00016017,-0.00014781,0
4.331,0.00020349,0.00014696,-0.00015068,0
4.332,0.00016626,0.00013171,-0.00015104,0
4.333,0.00012735,0.00011436,-0.00014901,0
4.334,8.7266e-05,9.4887e-05,-0.00014476,0
4.335,4.6533e-05,7.3328e-05,-0.0001385,0
4.336,5.6543e-06,4.9755e-05,-0.00013045,0
4.337,-3.4879e-05,2.4292e-05,-0.00012089,0
4.338,-7.4598e-05,-2.8909e-06,-0.00011011,0
4.339,-0.00011306,-3.1576e-05,-9.8443e-05,0
4.34,-0.00014986,-6.1502e-05,-8.6226e-05,0
4.341,-0.00018463,-9.237e-05,-7.3816e-05,0
4.342,-0.00021704,-0.00012384,-6.158e-05,0
4.343,-0.00024682,-0.00015556,-4.9888e-05,0
4.344,-0.00027372,-0.00018714,-3.9107e-05,0
4.345,-0.00029757,-0.00021818,-2.9594e-05,0
4.346,-0.00031822,-0.00024827,-2.1693e-05,0
4.347,-0.00033559,-0.00027702,-1.5724e-05,0
4.348,-0.00034961,-0.00030404,-1.1978e-05,0
4.349,-0.00036029,-0.00032896,-1.0715e-05,0
4.35,-0.00036766,-0.00035143,-1.2154e-05,0
4.351,-0.00037178,-0.00037115,-1.6472e-05,0
4.352,-0.00037275,-0.00038787,-2.3795e-05,0
4.353,-0.0003707,-0.00040137,-3.4202e-05,0
4.354,-0.00036577,-0.0004115,-4.7716e-05,0
4.355,-0.00035814,-0.00041816,-6.4306e-05,0
4.356,-0.000348,-0.00042132,-8.3885e-05,0
4.357,-0.00033554,-0.00042101,-0.00010631,0
4.358,-0.00032097,-0.00041731,-0.00013139,0
4.359,-0.0003045,-0.00041039,-0.00015888,0
4.36,-0.00028636,-0.00040045,-0.00018848,0
4.361,-0.00026677,-0.00038777,-0.00021986,0
4.362,-0.00024596,-0.00037266,-0.00025264,0
4.363,-0.00022415,-0.00035548,-0.00028642,0
4.364,-0.00020156,-0.00033662,-0.00032076,0
4.365,-0.00017841,-0.0003165,-0.00035521,0
4.366,-0.00015493,-0.00029556,-0.00038932,0
4.367,-0.00013135,-0.00027424,-0.00042261,0
4.368,-0.00010787,-0.00025298,-0.00045462,0
4.369,-8.471e-05,-0.00023222,-0.00048491,0
4.37,-6.2096e-05,-0.00021237,-0.00051304,0
4.371,-4.0239e-05,-0.00019381,-0.0005386,0
4.372,-1.9351e-05,-0.00017688,-0.00056124,0
4.373,3.5659e-07,-0.00016188,-0.0005806,0
4.374,1.8678e-05,-0.00014905,-0.00059641,0
4.375,3.5411e-05,-0.0001386,-0.00060842,0
4.376,5.0361e-05,-0.00013066,-0.00061645,0
4.377,6.3344e-05,-0.00012529,-0.00062036,0
4.378,7.4185e-05,-0.00012252,-0.00062007,0
4.379,8.2725e-05,-0.00012229,-0.00061558,0
4.38,8.8823e-05,-0.00012449,-0.00060691,0
4.381,9.2357e-05,-0.00012896,-0.00059417,0
4.382,9.3231e-05,-0.00013548,-0.00057749,0
4.383,9.1377e-05,-0.00014379,-0.00055708,0
4.384,8.6758e-05,-0.00015359,-0.00053319,0
4.385,7.9371e-05,-0.00016456,-0.00050609,0
4.386,6.9249e-05,-0.00017634,-0.00047612,0
4.387,5.6466e-05,-0.00018856,-0.00044363,0
4.388,4.1138e-05,-0.00020085,-0.00040899,0
4.389,2.3422e-05,-0.00021284,-0.00037261,0
4.39,3.5191e-06,-0.00022416,-0.00033489,0
4.391,-1.8328e-05,-0.00023448,-0.00029625,0
4.392,-4.1836e-05,-0.00024348,-0.00025711,0
4.393,-6.6679e-05,-0.00025088,-0.00021787,0
4.394,-9.2499e-05,-0.00025644,-0.00017892,0
4.395,-0.0001189,-0.00025994,-0.00014065,0
4.396,-0.00014548,-0.00026123,-0.0001034,0
4.397,-0.00017177,-0.00026021,-6.7494e-05,0
4.398,-0.00019735,-0.0002568,-3.3235e-05,0
4.399,-0.00022173,-0.000251,-8.7743e-07,0
4.4,-0.00024446,-0.00024284,2.9354e-05,0
4.401,-0.00026509,-0.00023239,5.7275e-05,0
4.402,-0.00028318,-0.00021978,8.2738e-05,0
4.403,-0.00029831,-0.00020515,0.00010564,0
4.404,-0.00031012,-0.00018868,0.0001259,0
4.405,-0.00031825,-0.00017059,0.00014351,0
4.406,-0.00032244,-0.0001511,0.00015845,0
4.407,-0.00032243,-0.00013045,0.00017078,0
4.408,-0.00031806,-0.00010888,0.00018056,0
4.409,-0.00030923,-8.665e-05,0.00018789,0
4.41,-0.0002959,-6.3984e-05,0.00019291,0
4.411,-0.0002781,-4.1115e-05,0.00019575,0
4.412,-0.00025595,-1.8255e-05,0.0001966,0
4.413,-0.00022963,4.4057e-06,0.00019564,0
4.414,-0.00019941,2.6699e-05,0.00019307,0
4.415,-0.00016559,4.8482e-05,0.0001891,0
4.416,-0.00012859,6.9641e-05,0.00018394,0
4.417,-8.8836e-05,9.0087e-05,0.00017783,0
4.418,-4.6843e-05,0.00010976,0.00017098,0
4.419,-3.1545e-06,0.00012863,0.00016363,0
4.42,4.1649e-05,0.00014667,0.00015599,0
4.421,8.6962e-05,0.00016391,0.00014828,0
4.422,0.00013216,0.00018037,0.00014071,0
4.423,0.00017662,0.00019609,0.00013348,0
4.424,0.00021972,0.00021111,0.00012679,0
4.425,0.00026087,0.00022549,0.00012082,0
4.426,0.00029948,0.00023929,0.00011575,0
4.427,0.00033503,0.00025255,0.00011173,0
4.428,0.00036702,0.00026532,0.00010891,0
4.429,0.00039502,0.00027762,0.00010741,0
4.43,0.00041868,0.00028948,0.00010737,0
4.431,0.00043768,0.00030089,0.00010887,0
4.432,0.00045182,0.00031182,0.00011199,0
4.433,0.00046094,0.00032224,0.00011682,0
4.434,0.00046499,0.0003321,0.00012338,0
4.435,0.00046398,0.0003413,0.00013171,0
4.436,0.00045801,0.00034977,0.00014182,0
4.437,0.00044725,0.00035738,0.00015368,0
4.438,0.00043196,0.00036402,0.00016727,0
4.439,0.00041246,0.00036957,0.00018252,0
4.44,0.00038912,0.00037388,0.00019935,0
4.441,0.00036238,0.00037685,0.00021765,0
4.442,0.00033271,0.00037833,0.00023729,0
4.443,0.00030064,0.00037823,0.00025812,0
4.444,0.00026671,0.00037646,0.00027995,0
4.445,0.00023146,0.00037293,0.0003026,0
4.446,0.00019549,0.00036761,0.00032582,0
4.447,0.00015933,0.00036048,0.00034939,0
4.448,0.00012356,0.00035156,0.00037304,0
4.449,8.8685e-05,0.00034089,0.00039649,0
4.45,5.5218e-05,0.00032857,0.00041946,0
4.451,2.3616e-05,0.0003147,0.00044164,0
4.452,-5.7061e-06,0.00029946,0.00046273,0
4.453,-3.2383e-05,0.00028302,0.00048243,0
4.454,-5.6105e-05,0.00026562,0.00050042,0
4.455,-7.6621e-05,0.00024749,0.00051641,0
4.456,-9.3738e-05,0.00022891,0.00053012,0
4.457,-0.00010733,0.00021016,0.00054125,0
4.458,-0.00011732,0.00019153,0.00054958,0
4.459,-0.0001237,0.00017334,0.00055486,0
4.46,-0.00012653,0.00015588,0.0005569,0
4.461,-0.0001259,0.00013943,0.00055555,0
4.462,-0.00012197,0.00012427,0.00055066,0
4.463,-0.00011493,0.00011065,0.00054216,0
4.464,-0.00010502,9.8774e-05,0.00053001,0
4.465,-9.2509e-05,8.8831e-05,0.00051421,0
4.466,-7.769e-05,8.0958e-05,0.00049481,0
4.467,-6.0884e-05,7.5246e-05,0.00047191,0
4.468,-4.2424e-05,7.1739e-05,0.00044566,0
4.469,-2.2653e-05,7.0428e-05,0.00041626,0
4.47,-1.9165e-06,7.125e-05,0.00038394,0
4.471,1.9442e-05,7.4092e-05,0.00034899,0
4.472,4.1085e-05,7.8787e-05,0.00031173,0
4.473,6.2686e-05,8.5123e-05,0.00027251,0
4.474,8.3934e-05,9.2842e-05,0.00023172,0
4.475,0.00010453,0.00010164,0.00018978,0
4.476,0.00012422,0.0001112,0.00014711,0
4.477,0.00014273,0.00012116,0.00010416,0
4.478,0.00015983,0.00013113,6.1366e-05,0
4.479,0.00017534,0.00014074,1.9186e-05,0
4.48,0.00018906,0.00014959,-2.1946e-05,0
4.481,0.00020084,0.00015732,-6.1607e-05,0
4.482,0.00021054,0.00016354,-9.9398e-05,0
4.483,0.00021806,0.00016791,-0.00013495,0
4.484,0.00022331,0.00017014,-0.00016792,0
4.485,0.00022621,0.00016995,-0.00019802,0
4.486,0.00022671,0.00016711,-0.00022499,0
4.487,0.00022479,0.00016145,-0.00024864,0
4.488,0.00022043,0.00015285,-0.00026881,0
