t (s),dotx1 (m/s),dotx2 (m/s),dotx3 (m/s),fp (N)
47.479,-0.028852,-0.014712,0.043476,-0.90769
47.48,-0.025912,-0.01766,0.045729,-0.92075
47.481,-0.022675,-0.020139,0.047442,-0.78945
47.482,-0.019189,-0.022064,0.048583,-0.51489
47.483,-0.015502,-0.023364,0.049125,-0.084049
47.484,-0.011662,-0.023982,0.049053,0.44556
47.485,-0.0077234,-0.023876,0.048363,1.0553
47.486,-0.0037436,-0.023023,0.047062,1.6668
47.487,0.00021532,-0.021413,0.04517,2.2518
47.488,0.0040896,-0.019058,0.042716,2.7503
47.489,0.0078138,-0.015987,0.039741,3.1217
47.49,0.011324,-0.012246,0.036297,3.327
47.491,0.014563,-0.0078977,0.032445,3.3886
47.492,0.017487,-0.0030225,0.028256,3.3125
47.493,0.020063,0.0022861,0.023805,3.1061
47.494,0.022274,0.007922,0.019176,2.8224
47.495,0.024117,0.013769,0.014456,2.4909
47.496,0.025608,0.019703,0.0097341,2.1621
47.497,0.026775,0.025598,0.0051006,1.8694
47.498,0.027657,0.031322,0.00064445,1.6345
47.499,0.028301,0.036751,-0.0035483,1.4847
47.5,0.028758,0.041762,-0.0073967,1.4197
47.501,0.029078,0.046243,-0.010826,1.4287
47.502,0.029306,0.050091,-0.01377,1.5055
47.503,0.02948,0.053219,-0.016171,1.6176
47.504,0.029628,0.055558,-0.017983,1.7412
47.505,0.029765,0.057052,-0.019171,1.8285
47.506,0.029892,0.057671,-0.019714,1.8664
47.507,0.029999,0.057399,-0.019602,1.8177
47.508,0.030068,0.056246,-0.01884,1.6968
47.509,0.030071,0.054237,-0.017442,1.4768
47.51,0.029972,0.05142,-0.01544,1.1668
47.511,0.029736,0.047859,-0.012875,0.80578
47.512,0.029328,0.043635,-0.0097977,0.38936
47.513,0.028712,0.038842,-0.0062715,-0.024244
47.514,0.02786,0.033587,-0.002367,-0.43358
47.515,0.026748,0.027985,0.0018383,-0.78982
47.516,0.025358,0.022156,0.006261,-1.0657
47.517,0.023683,0.016225,0.010814,-1.2479
47.518,0.021721,0.010316,0.01541,-1.3046
47.519,0.019477,0.0045529,0.019958,-1.2531
47.52,0.016963,-0.00094922,0.024372,-1.0834
47.521,0.014197,-0.0060812,0.028568,-0.80436
47.522,0.011198,-0.010745,0.032468,-0.45642
47.523,0.0079901,-0.014853,0.036,-0.05742
47.524,0.0046016,-0.018336,0.039098,0.38186
47.525,0.0010636,-0.021137,0.041708,0.81122
47.526,-0.0025925,-0.023217,0.043785,1.1952
47.527,-0.0063342,-0.024556,0.045293,1.4958
47.528,-0.010124,-0.02515,0.04621,1.7203
47.529,-0.01392,-0.025014,0.046523,1.8328
47.53,-0.01768,-0.024182,0.04623,1.816
47.531,-0.021355,-0.022701,0.045342,1.6991
47.532,-0.024888,-0.020637,0.04388,1.4751
47.533,-0.02822,-0.018066,0.041873,1.1704
47.534,-0.031287,-0.015078,0.039361,0.80665
47.535,-0.034019,-0.011772,0.03639,0.42005
47.536,-0.036344,-0.0082509,0.033014,0.030948
47.537,-0.03819,-0.0046231,0.029291,-0.31286
47.538,-0.039484,-0.00099698,0.025284,-0.58644
47.539,-0.040157,0.0025215,0.021057,-0.74487
47.54,-0.040145,0.0058318,0.016676,-0.76938
47.541,-0.039397,0.0088412,0.012205,-0.68276
47.542,-0.037879,0.011468,0.007709,-0.45996
47.543,-0.03557,0.013643,0.0032467,-0.11945
47.544,-0.032473,0.015313,-0.0011254,0.31152
47.545,-0.028612,0.016438,-0.0053566,0.81442
47.546,-0.024035,0.016997,-0.0094017,1.3216
47.547,-0.018817,0.016987,-0.013222,1.8267
47.548,-0.013054,0.016419,-0.016786,2.2463
47.549,-0.0068672,0.015323,-0.020068,2.5617
47.55,-0.00039373,0.013743,-0.02305,2.7394
47.551,0.0062151,0.011734,-0.02572,2.7571
47.552,0.012799,0.0093654,-0.028073,2.5978
47.553,0.019191,0.0067125,-0.030109,2.2508
47.554,0.025231,0.0038572,-0.031834,1.7621
47.555,0.030767,0.00088443,-0.033258,1.1386
47.556,0.035661,-0.0021209,-0.034393,0.45138
47.557,0.039795,-0.0050764,-0.035255,-0.28698
47.558,0.04307,-0.0079046,-0.035862,-1.019
47.559,0.045416,-0.010536,-0.036234,-1.6799
47.56,0.046785,-0.012909,-0.036388,-2.2611
47.561,0.047155,-0.014974,-0.036345,-2.7033
47.562,0.04653,-0.016693,-0.03612,-3.0079
47.563,0.044934,-0.018042,-0.035732,-3.1497
47.564,0.042414,-0.019007,-0.035194,-3.1474
47.565,0.03903,-0.019591,-0.03452,-3.0128
47.566,0.034859,-0.019806,-0.033719,-2.7582
47.567,0.029988,-0.019678,-0.0328,-2.4401
47.568,0.024511,-0.019243,-0.03177,-2.0746
47.569,0.018532,-0.018546,-0.030635,-1.6883
47.57,0.012159,-0.01764,-0.029396,-1.3246
47.571,0.0054996,-0.016585,-0.028059,-1.0018
47.572,-0.0013308,-0.015442,-0.026624,-0.72358
47.573,-0.0082187,-0.014278,-0.025095,-0.52308
47.574,-0.015053,-0.013157,-0.023474,-0.40555
47.575,-0.021722,-0.012141,-0.021766,-0.35473
47.576,-0.028118,-0.011291,-0.019977,-0.36704
47.577,-0.034137,-0.010658,-0.018115,-0.44552
47.578,-0.039684,-0.010288,-0.016191,-0.57721
47.579,-0.04467,-0.010218,-0.014217,-0.7391
47.58,-0.049017,-0.010474,-0.012211,-0.92824
47.581,-0.052657,-0.011071,-0.010191,-1.1346
47.582,-0.055535,-0.012012,-0.0081795,-1.3307
47.583,-0.05761,-0.013287,-0.0062022,-1.5224
47.584,-0.058855,-0.014876,-0.0042864,-1.6762
47.585,-0.059256,-0.016745,-0.0024618,-1.8099
47.586,-0.05882,-0.01885,-0.0007597,-1.9129
47.587,-0.057567,-0.021137,0.00078759,-2.0007
47.588,-0.055537,-0.023544,0.0021477,-2.0777
47.589,-0.052784,-0.026001,0.0032888,-2.1684
47.59,-0.049377,-0.028432,0.0041806,-2.2526
47.591,-0.045398,-0.030761,0.004795,-2.3664
47.592,-0.040939,-0.03291,0.0051075,-2.5115
47.593,-0.036098,-0.034801,0.0050974,-2.6724
47.594,-0.03098,-0.036363,0.004749,-2.8868
47.595,-0.02569,-0.037529,0.0040525,-3.1017
47.596,-0.020328,-0.03824,0.0030041,-3.3204
47.597,-0.014988,-0.038449,0.001607,-3.5164
47.598,-0.0097565,-0.038119,-0.00012822,-3.6677
47.599,-0.0047064,-0.037228,-0.0021839,-3.7406
47.6,9.898e-05,-0.035765,-0.0045346,-3.7367
47.601,0.0046065,-0.033735,-0.0071478,-3.6456
47.602,0.0087772,-0.031157,-0.0099839,-3.4319
47.603,0.012583,-0.028064,-0.012997,-3.13
47.604,0.016001,-0.024503,-0.016135,-2.7451
47.605,0.019016,-0.020531,-0.01934,-2.3235
47.606,0.021617,-0.016217,-0.022553,-1.8789
47.607,0.023798,-0.011641,-0.025709,-1.442
47.608,0.025554,-0.0068887,-0.028743,-1.0631
47.609,0.026886,-0.0020508,-0.031589,-0.74806
47.61,0.027795,0.0027777,-0.034182,-0.5402
47.611,0.02829,0.0075008,-0.036459,-0.42071
47.612,0.028382,0.012024,-0.038361,-0.41429
47.613,0.02809,0.016255,-0.039835,-0.49717
47.614,0.027439,0.020107,-0.040832,-0.65379
47.615,0.02646,0.023503,-0.041312,-0.87526
47.616,0.025191,0.026373,-0.041242,-1.1102
47.617,0.023677,0.028659,-0.040598,-1.3422
47.618,0.021963,0.030315,-0.039369,-1.5563
47.619,0.020101,0.031309,-0.03755,-1.7144
47.62,0.01814,0.031626,-0.035148,-1.8248
47.621,0.016124,0.031265,-0.032183,-1.8911
47.622,0.014094,0.030239,-0.028682,-1.8874
47.623,0.012087,0.028581,-0.024685,-1.8406
47.624,0.01013,0.026335,-0.020239,-1.753
47.625,0.0082457,0.02356,-0.015402,-1.6182
47.626,0.0064482,0.020331,-0.010239,-1.4647
47.627,0.0047455,0.016729,-0.0048198,-1.2772
47.628,0.0031408,0.012848,0.00077791,-1.0692
47.629,0.0016332,0.0087868,0.0064741,-0.83084
47.63,0.00022037,0.0046507,0.012186,-0.55259
47.631,-0.001103,0.00054564,0.017831,-0.25358
47.632,-0.0023434,-0.0034225,0.023325,0.088207
47.633,-0.0035091,-0.0071508,0.02859,0.42971
47.634,-0.0046091,-0.010542,0.033549,0.80177
47.635,-0.0056522,-0.013506,0.038132,1.1557
47.636,-0.0066482,-0.015963,0.042276,1.4992
47.637,-0.0076069,-0.017847,0.045924,1.7892
47.638,-0.0085371,-0.019102,0.049031,2.0333
47.639,-0.0094464,-0.019691,0.05156,2.1848
47.64,-0.010342,-0.019589,0.053485,2.2392
47.641,-0.011227,-0.018792,0.054791,2.1875
47.642,-0.012101,-0.017309,0.055475,2.0093
47.643,-0.012957,-0.015167,0.055543,1.7404
47.644,-0.013779,-0.012412,0.055014,1.378
47.645,-0.014545,-0.0091004,0.053916,0.94979
47.646,-0.015222,-0.0053056,0.052286,0.50361
47.647,-0.015768,-0.0011115,0.050171,0.060586
47.648,-0.016134,0.003388,0.047625,-0.34777
47.649,-0.016266,0.008092,0.044707,-0.67913
47.65,-0.016104,0.012895,0.041482,-0.90482
47.651,-0.015591,0.01769,0.038017,-1.0089
47.652,-0.014669,0.022371,0.034384,-0.97655
47.653,-0.013291,0.026835,0.030652,-0.81693
47.654,-0.011419,0.030989,0.02689,-0.53024
47.655,-0.0090285,0.034746,0.023166,-0.14891
47.656,-0.0061169,0.038032,0.019542,0.27401
47.657,-0.0026999,0.040786,0.016077,0.71974
47.658,0.0011883,0.042962,0.012823,1.1512
47.659,0.0054934,0.044528,0.0098254,1.5312
47.66,0.01014,0.045471,0.0071229,1.7946
47.661,0.015035,0.045791,0.004746,1.9552
47.662,0.020076,0.045504,0.0027171,1.9752
47.663,0.025149,0.044642,0.0010505,1.8621
47.664,0.030138,0.043249,-0.00024707,1.6278
47.665,0.034922,0.04138,-0.0011769,1.2764
47.666,0.039388,0.039098,-0.001747,0.8526
47.667,0.04343,0.036477,-0.0019723,0.38357
47.668,0.046952,0.033593,-0.0018732,-0.1026
47.669,0.049872,0.030524,-0.0014751,-0.54953
47.67,0.052126,0.027352,-0.00080746,-0.9172
47.671,0.053665,0.024155,9.7148e-05,-1.212
47.672,0.054454,0.021006,0.001204,-1.3831
47.673,0.054476,0.017976,0.0024769,-1.4327
47.674,0.05373,0.015125,0.0038797,-1.3701
47.675,0.052224,0.012507,0.0053762,-1.1992
47.676,0.04998,0.010167,0.0069318,-0.95611
47.677,0.047029,0.0081366,0.0085137,-0.64202
47.678,0.043415,0.006439,0.010091,-0.30411
47.679,0.039185,0.0050851,0.011637,0.017822
47.68,0.034395,0.0040745,0.013126,0.30836
47.681,0.029111,0.0033959,0.014539,0.53427
47.682,0.023402,0.0030278,0.015856,0.69653
47.683,0.017349,0.0029387,0.017064,0.75573
47.684,0.011037,0.0030889,0.018153,0.74781
47.685,0.0045608,0.0034315,0.019113,0.66837
47.686,-0.0019763,0.0039138,0.019941,0.5568
47.687,-0.0084671,0.0044792,0.020633,0.39732
47.688,-0.014801,0.0050692,0.021189,0.25032
47.689,-0.02086,0.0056249,0.021607,0.14329
47.69,-0.026528,0.0060895,0.021891,0.097506
47.691,-0.031692,0.0064098,0.02204,0.13597
47.692,-0.036245,0.0065382,0.022058,0.27257
47.693,-0.040094,0.0064348,0.021943,0.48717
47.694,-0.043159,0.0060681,0.021697,0.7846
47.695,-0.04538,0.0054168,0.021319,1.1375
47.696,-0.046715,0.0044706,0.020805,1.5305
47.697,-0.047147,0.0032302,0.020153,1.9378
47.698,-0.046679,0.001708,0.019357,2.3315
47.699,-0.045337,-7.2551e-05,0.01841,2.6914
47.7,-0.043168,-0.0020776,0.017307,2.997
47.701,-0.040239,-0.0042638,0.01604,3.2276
47.702,-0.03663,-0.0065798,0.0146,3.3974
47.703,-0.032435,-0.008968,0.01298,3.5017
47.704,-0.027759,-0.011366,0.011174,3.5249
47.705,-0.022713,-0.013709,0.009177,3.5106
47.706,-0.017412,-0.015931,0.0069863,3.4405
47.707,-0.011972,-0.01797,0.0046017,3.3274
47.708,-0.0065129,-0.019764,0.0020263,3.1616
47.709,-0.0011489,-0.021259,-0.00073305,2.9696
47.71,0.0040089,-0.022409,-0.0036654,2.7189
47.711,0.0088539,-0.023176,-0.0067554,2.4235
47.712,0.01329,-0.023532,-0.0099833,2.0883
47.713,0.017234,-0.023462,-0.013324,1.7285
47.714,0.020616,-0.022962,-0.01675,1.3498
47.715,0.02338,-0.022042,-0.020226,0.94597
47.716,0.025485,-0.020724,-0.023715,0.55212
47.717,0.026912,-0.019042,-0.027177,0.19518
47.718,0.027659,-0.017043,-0.030568,-0.11991
47.719,0.02774,-0.014784,-0.033842,-0.39123
47.72,0.027183,-0.012329,-0.036952,-0.5876
47.721,0.026034,-0.0097514,-0.039852,-0.7051
47.722,0.02435,-0.0071298,-0.042495,-0.7417
47.723,0.022193,-0.0045447,-0.044836,-0.72478
47.724,0.019634,-0.0020781,-0.046834,-0.65357
47.725,0.016743,0.00019014,-0.048452,-0.55007
47.726,0.013595,0.0021836,-0.049657,-0.42885
47.727,0.010262,0.0038322,-0.050422,-0.30236
47.728,0.0068119,0.0050737,-0.050728,-0.19523
47.729,0.0033114,0.0058558,-0.05056,-0.098607
47.73,-0.00017643,0.0061379,-0.049915,-0.018367
47.731,-0.003593,0.0058915,-0.048796,0.051643
47.732,-0.0068826,0.0051021,-0.047215,0.1348
47.733,-0.0099949,0.0037692,-0.045193,0.22071
47.734,-0.012886,0.0019069,-0.042757,0.34096
47.735,-0.015516,-0.00045659,-0.039946,0.48658
47.736,-0.017854,-0.0032791,-0.036802,0.68897
47.737,-0.019876,-0.0065056,-0.033378,0.93918
47.738,-0.021565,-0.010069,-0.029728,1.2279
47.739,-0.022919,-0.013892,-0.025915,1.5365
47.74,-0.023945,-0.017889,-0.022004,1.8479
47.741,-0.024662,-0.021968,-0.01806,2.1263
47.742,-0.0251,-0.026032,-0.014153,2.3707
47.743,-0.025295,-0.029983,-0.010349,2.5462
47.744,-0.025294,-0.033723,-0.006714,2.6117
47.745,-0.025151,-0.03716,-0.0033102,2.5543
47.746,-0.02492,-0.040206,-0.00019535,2.3828
47.747,-0.02465,-0.04278,0.0025789,2.0951
47.748,-0.02439,-0.044814,0.0049675,1.7096
47.749,-0.024177,-0.046253,0.0069335,1.2468
47.75,-0.024034,-0.047053,0.0084485,0.76476
47.751,-0.023973,-0.047188,0.0094932,0.29016
47.752,-0.02399,-0.046648,0.010058,-0.14223
47.753,-0.024066,-0.045437,0.010144,-0.46933
47.754,-0.024168,-0.043576,0.0097596,-0.67003
47.755,-0.024253,-0.041101,0.0089252,-0.72843
47.756,-0.024272,-0.038064,0.0076691,-0.65571
47.757,-0.024175,-0.034526,0.0060278,-0.44733
47.758,-0.02391,-0.030561,0.0040454,-0.1385
47.759,-0.023432,-0.02625,0.0017726,0.25048
47.76,-0.022702,-0.021683,-0.00073473,0.67367
47.761,-0.021693,-0.016951,-0.0034166,1.0758
47.762,-0.020389,-0.012148,-0.0062103,1.4143
47.763,-0.018785,-0.0073692,-0.0090514,1.6767
47.764,-0.016886,-0.0027048,-0.011875,1.8431
47.765,-0.014704,0.0017585,-0.014619,1.8788
47.766,-0.012263,0.0059408,-0.017222,1.8022
47.767,-0.0095885,0.0097704,-0.019626,1.6228
47.768,-0.0067126,0.013185,-0.02178,1.352
47.769,-0.0036703,0.016134,-0.023635,1.012
47.77,-0.00049951,0.018577,-0.025153,0.62312
47.771,0.0027565,0.020489,-0.026299,0.17803
47.772,0.0060506,0.021854,-0.027049,-0.29644
47.773,0.0093338,0.022672,-0.027384,-0.78933
47.774,0.012555,0.022955,-0.027295,-1.2843
47.775,0.015662,0.022726,-0.026781,-1.7875
47.776,0.018599,0.02202,-0.025849,-2.2836
47.777,0.021316,0.020882,-0.024513,-2.737
47.778,0.023765,0.019367,-0.022793,-3.148
47.779,0.025902,0.017535,-0.020718,-3.4813
47.78,0.027694,0.015453,-0.018321,-3.7202
47.781,0.029112,0.013192,-0.01564,-3.8398
47.782,0.030137,0.010825,-0.012716,-3.8231
47.783,0.030758,0.0084247,-0.0095952,-3.6717
47.784,0.030971,0.0060643,-0.0063239,-3.3617
47.785,0.030783,0.0038126,-0.0029497,-2.914
47.786,0.030198,0.0017345,0.00047973,-2.3683
47.787,0.029228,-0.00011111,0.003918,-1.7339
47.788,0.027886,-0.0016725,0.0073203,-1.0666
47.789,0.026184,-0.0029062,0.010645,-0.38877
47.79,0.024142,-0.0037781,0.013854,0.26563
47.791,0.021777,-0.004264,0.016912,0.85013
47.792,0.01911,-0.0043502,0.019789,1.3417
47.793,0.016171,-0.004034,0.022462,1.7501
47.794,0.012994,-0.0033236,0.02491,2.0672
47.795,0.0096229,-0.0022375,0.027118,2.2865
47.796,0.0061075,-0.00080427,0.029078,2.4299
47.797,0.0025054,0.0009382,0.030785,2.4998
47.798,-0.0011187,0.0029441,0.032239,2.5237
47.799,-0.0046943,0.005161,0.033446,2.51
47.8,-0.008149,0.0075311,0.034413,2.4623
47.801,-0.011408,0.0099933,0.035154,2.4072
47.802,-0.014399,0.012484,0.035682,2.3256
47.803,-0.017056,0.014942,0.036015,2.2179
47.804,-0.019316,0.017304,0.03617,2.0936
47.805,-0.021127,0.019514,0.036166,1.9412
47.806,-0.022445,0.021519,0.036022,1.7523
47.807,-0.023237,0.023273,0.035755,1.5465
47.808,-0.023481,0.024738,0.035383,1.299
47.809,-0.023167,0.025884,0.034922,1.0301
47.81,-0.022293,0.026691,0.034384,0.74404
47.811,-0.020873,0.027148,0.033781,0.44467
47.812,-0.018927,0.027256,0.033122,0.13812
47.813,-0.016489,0.027024,0.032414,-0.14892
47.814,-0.013595,0.02647,0.03166,-0.39671
47.815,-0.010292,0.025623,0.030861,-0.59898
47.816,-0.0066342,0.024519,0.030018,-0.73894
47.817,-0.0026771,0.023199,0.029128,-0.78579
47.818,0.0015176,0.021713,0.028188,-0.74197
47.819,0.005884,0.020113,0.027193,-0.59927
47.82,0.010354,0.018456,0.026137,-0.35154
47.821,0.014855,0.016797,0.025016,-0.01937
47.822,0.019312,0.015194,0.023825,0.38171
47.823,0.023645,0.013701,0.022562,0.81348
47.824,0.027772,0.012369,0.021223,1.2555
47.825,0.031611,0.011244,0.019809,1.6618
47.826,0.035076,0.010365,0.018323,1.9901
47.827,0.038086,0.0097633,0.016771,2.235
47.828,0.040564,0.0094611,0.015159,2.3307
47.829,0.04244,0.0094702,0.013501,2.2963
47.83,0.043658,0.0097917,0.011808,2.1232
47.831,0.044175,0.010416,0.0101,1.8315
47.832,0.043969,0.011321,0.008396,1.4424
47.833,0.043038,0.012476,0.0067176,1.0009
47.834,0.0414,0.013838,0.0050893,0.53803
47.835,0.039098,0.015356,0.0035363,0.11547
47.836,0.036192,0.016973,0.0020846,-0.26048
47.837,0.032756,0.018623,0.00076019,-0.55159
47.838,0.028883,0.020237,-0.0004119,-0.73696
47.839,0.024669,0.021748,-0.0014082,-0.83257
47.84,0.020215,0.023083,-0.0022076,-0.84943
47.841,0.015621,0.024178,-0.0027924,-0.80134
47.842,0.010982,0.024969,-0.0031484,-0.72736
47.843,0.0063865,0.025403,-0.0032662,-0.64057
47.844,0.0019139,0.02543,-0.0031414,-0.59546
47.845,-0.0023691,0.025016,-0.0027751,-0.59983
47.846,-0.0064034,0.024135,-0.0021743,-0.65649
47.847,-0.010139,0.022772,-0.0013516,-0.77142
47.848,-0.013536,0.020928,-0.000326,-0.94974
47.849,-0.016562,0.018613,0.00087809,-1.1527
47.85,-0.01919,0.015852,0.0022306,-1.3838
47.851,-0.021401,0.012681,0.0036966,-1.6058
47.852,-0.023182,0.0091488,0.0052365,-1.8096
47.853,-0.024529,0.0053128,0.0068074,-1.9803
47.854,-0.025446,0.0012404,0.0083633,-2.1101
47.855,-0.025941,-0.0029939,0.0098567,-2.1879
47.856,-0.026038,-0.0073098,0.011239,-2.2457
47.857,-0.025764,-0.011623,0.012462,-2.2593
47.858,-0.025156,-0.015849,0.013479,-2.2757
47.859,-0.02426,-0.019901,0.014247,-2.2693
47.86,-0.023123,-0.023698,0.014723,-2.2626
47.861,-0.021796,-0.027161,0.014873,-2.2575
47.862,-0.020331,-0.03022,0.014666,-2.254
47.863,-0.018778,-0.032814,0.014078,-2.2357
47.864,-0.01718,-0.03489,0.013092,-2.1955
47.865,-0.015578,-0.036409,0.011701,-2.1176
47.866,-0.014001,-0.037344,0.0099028,-1.9883
47.867,-0.012475,-0.037682,0.0077054,-1.8044
47.868,-0.011021,-0.037422,0.0051249,-1.5933
47.869,-0.0096536,-0.036581,0.0021858,-1.3416
47.87,-0.0083822,-0.035185,-0.0010797,-1.057
47.871,-0.0072121,-0.033277,-0.0046317,-0.76282
47.872,-0.0061474,-0.030908,-0.0084238,-0.48366
47.873,-0.0051889,-0.028142,-0.012404,-0.22178
47.874,-0.004336,-0.025053,-0.016514,-0.015307
47.875,-0.0035869,-0.02172,-0.020693,0.13991
47.876,-0.0029386,-0.018229,-0.024879,0.21286
47.877,-0.0023838,-0.014668,-0.029005,0.2482
47.878,-0.0019107,-0.011129,-0.033006,0.22412
47.879,-0.0015084,-0.0077013,-0.03682,0.14367
47.88,-0.0011618,-0.0044709,-0.040385,0.043923
47.881,-0.00085207,-0.0015197,-0.043643,-0.062302
47.882,-0.00056082,0.0010778,-0.046543,-0.17542
47.883,-0.00027039,0.003256,-0.049038,-0.27312
47.884,3.4297e-05,0.0049599,-0.051088,-0.36729
47.885,0.00036259,0.0061465,-0.052663,-0.46175
47.886,0.00072077,0.0067858,-0.05374,-0.53404
47.887,0.0011074,0.0068615,-0.054304,-0.63417
47.888,0.0015126,0.0063715,-0.05435,-0.74688
47.889,0.0019227,0.0053277,-0.053883,-0.87242
47.89,0.0023183,0.0037557,-0.052916,-1.0228
47.891,0.0026742,0.0016943,-0.05147,-1.201
47.892,0.0029629,-0.00080605,-0.049576,-1.3931
47.893,0.0031591,-0.0036841,-0.04727,-1.5635
47.894,0.00324,-0.0068696,-0.044598,-1.7039
47.895,0.0031863,-0.010285,-0.041609,-1.778
47.896,0.0029836,-0.013848,-0.038358,-1.7752
47.897,0.0026216,-0.017472,-0.034901,-1.6765
47.898,0.0020937,-0.021069,-0.031299,-1.484
47.899,0.0013981,-0.024553,-0.027614,-1.1791
47.9,0.00053707,-0.02784,-0.023905,-0.77588
47.901,-0.00048713,-0.030851,-0.020232,-0.30902
47.902,-0.0016715,-0.033511,-0.016651,0.20975
47.903,-0.0030119,-0.035757,-0.013214,0.74338
47.904,-0.0045041,-0.037533,-0.0099704,1.2636
47.905,-0.006143,-0.038795,-0.0069615,1.7414
47.906,-0.0079219,-0.03951,-0.0042231,2.146
47.907,-0.0098315,-0.039659,-0.0017844,2.4644
47.908,-0.011859,-0.039235,0.00033323,2.6741
47.909,-0.013986,-0.038246,0.0021157,2.777
47.91,-0.016187,-0.036711,0.0035566,2.7804
47.911,-0.018429,-0.034664,0.004657,2.7111
47.912,-0.020667,-0.032149,0.0054253,2.581
47.913,-0.022856,-0.029222,0.0058765,2.3908
47.914,-0.024939,-0.025947,0.0060317,2.1821
47.915,-0.026857,-0.022396,0.0059176,1.9585
47.916,-0.028549,-0.018647,0.0055653,1.7418
47.917,-0.02995,-0.014781,0.0050097,1.5611
47.918,-0.031,-0.010878,0.0042882,1.3899
47.919,-0.031644,-0.0070214,0.00344,1.2585
47.92,-0.031833,-0.0032874,0.0025049,1.1398
47.921,-0.031531,0.00025123,0.0015223,1.0459
47.922,-0.030709,0.0035293,0.00053042,0.95301
47.923,-0.029352,0.0064904,-0.00043473,0.88839
47.924,-0.027457,0.0090881,-0.0013401,0.81916
47.925,-0.025032,0.011287,-0.0021562,0.76886
47.926,-0.022102,0.013065,-0.0028577,0.69871
47.927,-0.018701,0.014411,-0.0034239,0.63468
47.928,-0.014873,0.015326,-0.0038387,0.59839
47.929,-0.010674,0.015825,-0.0040911,0.56284
47.93,-0.0061698,0.015933,-0.0041749,0.53859
47.931,-0.0014317,0.015685,-0.0040888,0.54218
47.932,0.003461,0.015128,-0.0038356,0.55642
47.933,0.0084225,0.014314,-0.0034224,0.57974
47.934,0.013365,0.013303,-0.0028596,0.62203
47.935,0.018194,0.012159,-0.0021608,0.63352
47.936,0.022816,0.010948,-0.0013414,0.64153
47.937,0.027137,0.0097353,-0.00041873,0.59707
47.938,0.031065,0.008587,0.00058915,0.50695
47.939,0.034515,0.0075635,0.001664,0.36309
47.94,0.037412,0.0067202,0.0027883,0.17719
47.941,0.039689,0.0061048,0.0039452,-0.062209
47.942,0.041299,0.0057565,0.0051201,-0.32073
47.943,0.042208,0.0057041,0.0063,-0.58593
47.944,0.042403,0.0059657,0.0074746,-0.82774
47.945,0.041889,0.0065481,0.0086365,-1.0338
47.946,0.040692,0.0074462,0.0097807,-1.1656
47.947,0.038852,0.008644,0.010905,-1.2223
47.948,0.036427,0.010115,0.012011,-1.2058
47.949,0.033482,0.011822,0.013101,-1.1332
47.95,0.030091,0.013721,0.014181,-1.0114
47.951,0.026336,0.01576,0.015257,-0.87213
47.952,0.022296,0.017881,0.016338,-0.74791
47.953,0.018054,0.020024,0.017432,-0.66967
47.954,0.013687,0.022125,0.018549,-0.66783
47.955,0.0092707,0.024121,0.019696,-0.7679
47.956,0.0048789,0.025952,0.020881,-0.94775
47.957,0.00058592,0.027559,0.022109,-1.2154
47.958,-0.0035367,0.02889,0.023383,-1.5478
47.959,-0.0074161,0.029898,0.024703,-1.9001
47.96,-0.010981,0.030545,0.026067,-2.2612
47.961,-0.014163,0.030802,0.027468,-2.5742
47.962,-0.016893,0.03065,0.028896,-2.8034
47.963,-0.019113,0.030081,0.030339,-2.9558
47.964,-0.020773,0.029099,0.031778,-3.0091
47.965,-0.021835,0.027718,0.033193,-2.9632
47.966,-0.022279,0.025967,0.03456,-2.8545
47.967,-0.0221,0.023882,0.035854,-2.6786
47.968,-0.021313,0.021512,0.037044,-2.4918
47.969,-0.019949,0.018914,0.038101,-2.2959
47.97,-0.018053,0.016153,0.038994,-2.106
47.971,-0.015682,0.013299,0.039693,-1.9211
47.972,-0.012905,0.010426,0.040166,-1.7732
47.973,-0.0097961,0.0076117,0.040387,-1.6185
47.974,-0.0064308,0.0049304,0.040329,-1.4586
47.975,-0.0028844,0.0024555,0.03997,-1.2556
47.976,0.00076892,0.00025575,0.039294,-1.0269
47.977,0.0044551,-0.0016069,0.038286,-0.75555
47.978,0.0081035,-0.0030788,0.036941,-0.44819
47.979,0.011648,-0.0041159,0.035257,-0.095972
47.98,0.015022,-0.0046856,0.033241,0.23152
47.981,0.018158,-0.0047673,0.030904,0.52865
47.982,0.020995,-0.0043535,0.028267,0.76578
47.983,0.023473,-0.0034501,0.025355,0.89869
47.984,0.025538,-0.0020766,0.022201,0.91626
47.985,0.027142,-0.0002663,0.018843,0.7773
47.986,0.028246,0.0019349,0.015326,0.51719
47.987,0.02883,0.0044689,0.011698,0.15041
47.988,0.028886,0.0072665,0.0080118,-0.31378
47.989,0.028426,0.010249,0.0043215,-0.81845
47.99,0.027479,0.013332,0.00068409,-1.3086
47.991,0.026093,0.016422,-0.0028437,-1.7644
47.992,0.024331,0.019427,-0.006206,-2.1218
47.993,0.022264,0.022253,-0.009349,-2.391
47.994,0.019975,0.024807,-0.012222,-2.5147
47.995,0.017548,0.027003,-0.014781,-2.5074
47.996,0.015069,0.028763,-0.016984,-2.3723
47.997,0.012615,0.030017,-0.018798,-2.1445
47.998,0.010252,0.030709,-0.020199,-1.8451
47.999,0.0080396,0.030796,-0.021168,-1.4851
48,0.0060203,0.030249,-0.021698,-1.1225
48.001,0.0042236,0.029059,-0.021788,-0.76346
