t (s),dotx1 (m/s),dotx2 (m/s),dotx3 (m/s),fp (N)
42.241,0.0060446,-0.0052941,-0.0137,-6.2769
42.242,0.0064306,-0.0055463,-0.014431,-5.6727
42.243,0.0067772,-0.0057723,-0.015087,-5.0362
42.244,0.0070823,-0.0059709,-0.015664,-4.3712
42.245,0.0073442,-0.0061409,-0.016159,-3.6812
42.246,0.0075613,-0.0062815,-0.016569,-2.9704
42.247,0.0077323,-0.006392,-0.016892,-2.2427
42.248,0.0078564,-0.0064718,-0.017125,-1.5023
42.249,0.0079326,-0.0065204,-0.017268,-0.75327
42.25,0.0079606,-0.0065376,-0.017321,-2.4497e-12
42.251,0.0079403,-0.0065234,-0.017281,0.75327
42.252,0.0078716,-0.0064777,-0.017151,1.5023
42.253,0.0077551,-0.006401,-0.01693,2.2427
42.254,0.0075914,-0.0062935,-0.016621,2.9704
42.255,0.0073814,-0.006156,-0.016224,3.6812
42.256,0.0071263,-0.0059891,-0.015741,4.3712
42.257,0.0068277,-0.0057937,-0.015177,5.0362
42.258,0.0064871,-0.0055709,-0.014532,5.6727
42.259,0.0061067,-0.005322,-0.013813,6.2769
42.26,0.0056886,-0.0050483,-0.013021,6.8455
42.261,0.0052352,-0.0047512,-0.012162,7.3751
42.262,0.0047491,-0.0044324,-0.011241,7.8629
42.263,0.0042331,-0.0040935,-0.010262,8.306
42.264,0.0036904,-0.0037364,-0.0092307,8.7018
42.265,0.0031239,-0.0033631,-0.0081535,9.0483
42.266,0.0025369,-0.0029755,-0.007036,9.3433
42.267,0.001933,-0.0025756,-0.0058844,9.5852
42.268,0.0013155,-0.0021657,-0.004705,9.7727
42.269,0.00068807,-0.001748,-0.0035044,9.9046
42.27,5.4375e-05,-0.0013245,-0.0022893,9.9803
42.271,-0.00058191,-0.00089767,-0.0010662,9.9992
42.272,-0.0012171,-0.00046968,0.00015795,9.9613
42.273,-0.0018474,-4.28e-05,0.0013765,9.8669
42.274,-0.0024693,0.00038072,0.0025827,9.7163
42.275,-0.003079,0.00079865,0.00377,9.5106
42.276,-0.0036731,0.0012088,0.0049319,9.2508
42.277,-0.0042479,0.0016091,0.0060619,8.9384
42.278,-0.0048002,0.0019973,0.0071539,8.5753
42.279,-0.0053267,0.0023716,0.008202,8.1634
42.28,-0.0058242,0.00273,0.0092004,7.7051
42.281,-0.0062899,0.0030706,0.010144,7.2031
42.282,-0.006721,0.0033918,0.011027,6.6601
42.283,-0.0071148,0.0036919,0.011846,6.0793
42.284,-0.0074691,0.0039695,0.012595,5.4639
42.285,-0.0077817,0.0042233,0.013271,4.8175
42.286,-0.0080507,0.0044519,0.01387,4.1438
42.287,-0.0082744,0.0046543,0.014389,3.4464
42.288,-0.0084515,0.0048297,0.014826,2.7295
42.289,-0.0085808,0.0049771,0.015178,1.9971
42.29,-0.0086614,0.0050962,0.015443,1.2533
42.291,-0.0086928,0.0051863,0.015621,0.50244
42.292,-0.0086746,0.0052472,0.01571,-0.2513
42.293,-0.0086069,0.0052788,0.015711,-1.0036
42.294,-0.0084898,0.0052812,0.015623,-1.7502
42.295,-0.008324,0.0052546,0.015448,-2.4869
42.296,-0.0081102,0.0051992,0.015187,-3.2094
42.297,-0.0078495,0.0051158,0.014841,-3.9137
42.298,-0.0075433,0.005005,0.014412,-4.5958
42.299,-0.0071932,0.0048676,0.013905,-5.2517
42.3,-0.006801,0.0047046,0.01332,-5.8779
42.301,-0.0063689,0.0045172,0.012663,-6.4706
42.302,-0.0058993,0.0043067,0.011938,-7.0265
42.303,-0.0053946,0.0040744,0.011147,-7.5425
42.304,-0.0048576,0.0038219,0.010297,-8.0157
42.305,-0.0042913,0.0035507,0.0093927,-8.4433
42.306,-0.0036988,0.0032628,0.0084389,-8.8229
42.307,-0.0030833,0.0029597,0.0074415,-9.1524
42.308,-0.0024483,0.0026436,0.0064064,-9.4299
42.309,-0.0017972,0.0023162,0.0053397,-9.6538
42.31,-0.0011336,0.0019798,0.0042477,-9.8229
42.311,-0.00046134,0.0016362,0.0031368,-9.9361
42.312,0.00021599,0.0012877,0.0020134,-9.9929
42.313,0.00089457,0.00093639,0.00088415,-9.9929
42.314,0.0015706,0.00058435,-0.00024434,-9.9361
42.315,0.0022404,0.00023373,-0.0013655,-9.8229
42.316,0.0029002,-0.00011334,-0.0024729,-9.6538
42.317,0.0035462,-0.00045478,-0.00356,-9.4299
42.318,0.0041749,-0.00078854,-0.0046205,-9.1524
42.319,0.0047828,-0.0011126,-0.0056482,-8.8229
42.32,0.0053664,-0.0014251,-0.0066373,-8.4433
42.321,0.0059225,-0.0017242,-0.007582,-8.0157
42.322,0.006448,-0.002008,-0.0084769,-7.5425
42.323,0.0069399,-0.0022749,-0.0093167,-7.0265
42.324,0.0073954,-0.0025233,-0.010097,-6.4706
42.325,0.007812,-0.0027518,-0.010812,-5.8779
42.326,0.0081873,-0.002959,-0.011459,-5.2517
42.327,0.0085193,-0.0031438,-0.012034,-4.5958
42.328,0.008806,-0.0033051,-0.012534,-3.9137
42.329,0.0090458,-0.0034419,-0.012955,-3.2094
42.33,0.0092373,-0.0035534,-0.013296,-2.4869
42.331,0.0093795,-0.0036392,-0.013554,-1.7502
42.332,0.0094715,-0.0036986,-0.013728,-1.0036
42.333,0.0095128,-0.0037314,-0.013817,-0.2513
42.334,0.0095031,-0.0037375,-0.01382,0.50244
42.335,0.0094425,-0.0037168,-0.013739,1.2533
42.336,0.0093313,-0.0036695,-0.013572,1.9971
42.337,0.00917,-0.003596,-0.013321,2.7295
42.338,0.0089595,-0.0034968,-0.012988,3.4464
42.339,0.0087011,-0.0033725,-0.012575,4.1438
42.34,0.008396,-0.003224,-0.012084,4.8175
42.341,0.008046,-0.0030521,-0.011519,5.4639
42.342,0.007653,-0.0028579,-0.010881,6.0793
42.343,0.0072191,-0.0026428,-0.010176,6.6601
42.344,0.0067469,-0.002408,-0.009407,7.2031
42.345,0.0062387,-0.002155,-0.0085791,7.7051
42.346,0.0056976,-0.0018853,-0.007697,8.1634
42.347,0.0051264,-0.0016008,-0.0067659,8.5753
42.348,0.0045284,-0.0013031,-0.0057913,8.9384
42.349,0.0039067,-0.00099413,-0.004779,9.2508
42.35,0.003265,-0.00067577,-0.0037348,9.5106
42.351,0.0026066,-0.00035004,-0.0026651,9.7163
42.352,0.0019353,-1.897e-05,-0.001576,9.8669
42.353,0.0012547,0.00031538,-0.00047396,9.9613
42.354,0.00056871,0.0006509,0.00063444,9.9992
42.355,-0.00011901,0.00098549,0.0017427,9.9803
42.356,-0.00080464,0.001317,0.0028442,9.9046
42.357,-0.0014844,0.0016435,0.0039325,9.7727
42.358,-0.0021545,0.0019627,0.0050012,9.5852
42.359,-0.0028113,0.0022727,0.0060438,9.3433
42.36,-0.0034512,0.0025715,0.0070542,9.0483
42.361,-0.0040707,0.0028572,0.0080264,8.7018
42.362,-0.0046663,0.0031279,0.0089545,8.306
42.363,-0.0052348,0.0033818,0.009833,7.8629
42.364,-0.0057732,0.0036173,0.010657,7.3751
42.365,-0.0062784,0.0038329,0.011421,6.8455
42.366,-0.0067478,0.004027,0.01212,6.2769
42.367,-0.0071787,0.0041983,0.01275,5.6727
42.368,-0.007569,0.0043457,0.013309,5.0362
42.369,-0.0079164,0.004468,0.01379,4.3712
42.37,-0.0082192,0.0045643,0.014193,3.6812
42.371,-0.0084757,0.0046339,0.014514,2.9704
42.372,-0.0086846,0.0046761,0.014752,2.2427
42.373,-0.0088449,0.0046905,0.014904,1.5023
42.374,-0.0089558,0.0046767,0.014969,0.75327
42.375,-0.0090167,0.0046346,0.014948,1.6363e-12
42.376,-0.0090275,0.0045643,0.014838,-0.75327
42.377,-0.0089882,0.0044658,0.014642,-1.5023
42.378,-0.0088991,0.0043396,0.01436,-2.2427
42.379,-0.0087609,0.0041862,0.013993,-2.9704
42.38,-0.0085744,0.0040062,0.013543,-3.6812
42.381,-0.0083409,0.0038005,0.013012,-4.3712
42.382,-0.0080617,0.00357,0.012404,-5.0362
42.383,-0.0077386,0.0033158,0.01172,-5.6727
42.384,-0.0073735,0.0030393,0.010966,-6.2769
42.385,-0.0069686,0.0027418,0.010145,-6.8455
42.386,-0.0065262,0.0024248,0.009261,-7.3751
42.387,-0.006049,0.0020899,0.0083196,-7.8629
42.388,-0.0055398,0.001739,0.0073256,-8.306
42.389,-0.0050015,0.0013738,0.0062845,-8.7018
42.39,-0.0044373,0.00099631,0.0052021,-9.0483
42.391,-0.0038505,0.0006085,0.0040844,-9.3433
42.392,-0.0032444,0.00021246,0.0029375,-9.5852
42.393,-0.0026226,-0.00018969,0.0017678,-9.7727
42.394,-0.0019887,-0.00059577,0.00058178,-9.9046
42.395,-0.0013463,-0.0010036,-0.00061389,-9.9803
42.396,-0.0006992,-0.0014109,-0.0018126,-9.9992
42.397,-5.1033e-05,-0.0018155,-0.0030075,-9.9613
42.398,0.00059445,-0.0022151,-0.0041921,-9.8669
42.399,0.0012335,-0.0026076,-0.0053596,-9.7163
42.4,0.0018626,-0.0029907,-0.0065036,-9.5106
42.401,0.0024779,-0.0033624,-0.0076175,-9.2508
42.402,0.0030761,-0.0037206,-0.008695,-8.9384
42.403,0.0036537,-0.0040633,-0.0097302,-8.5753
42.404,0.0042074,-0.0043885,-0.010717,-8.1634
42.405,0.004734,-0.0046945,-0.01165,-7.7051
42.406,0.0052307,-0.0049794,-0.012524,-7.2031
42.407,0.0056944,-0.0052416,-0.013334,-6.6601
42.408,0.0061227,-0.0054797,-0.014075,-6.0793
42.409,0.0065131,-0.0056923,-0.014743,-5.4639
42.41,0.0068634,-0.0058781,-0.015334,-4.8175
42.411,0.0071716,-0.006036,-0.015845,-4.1438
42.412,0.007436,-0.0061651,-0.016273,-3.4464
42.413,0.0076552,-0.0062646,-0.016615,-2.7295
42.414,0.0078279,-0.0063338,-0.016869,-1.9971
42.415,0.0079532,-0.0063723,-0.017034,-1.2533
42.416,0.0080305,-0.0063798,-0.017109,-0.50244
42.417,0.0080593,-0.006356,-0.017093,0.2513
42.418,0.0080396,-0.0063011,-0.016986,1.0036
42.419,0.0079715,-0.0062152,-0.016788,1.7502
42.42,0.0078555,-0.0060988,-0.016501,2.4869
42.421,0.0076923,-0.0059523,-0.016125,3.2094
42.422,0.0074829,-0.0057764,-0.015664,3.9137
42.423,0.0072286,-0.005572,-0.015119,4.5958
42.424,0.0069309,-0.0053401,-0.014494,5.2517
42.425,0.0065917,-0.0050818,-0.013791,5.8779
42.426,0.0062128,-0.0047985,-0.013014,6.4706
42.427,0.0057967,-0.0044915,-0.012168,7.0265
42.428,0.0053456,-0.0041625,-0.011257,7.5425
42.429,0.0048624,-0.0038132,-0.010286,8.0157
42.43,0.0043498,-0.0034453,-0.0092611,8.4433
42.431,0.0038109,-0.0030606,-0.0081868,8.8229
42.432,0.0032489,-0.0026613,-0.0070694,9.1524
42.433,0.002667,-0.0022494,-0.0059148,9.4299
42.434,0.0020687,-0.001827,-0.0047296,9.6538
42.435,0.0014575,-0.0013962,-0.00352,9.8229
42.436,0.00083694,-0.00095939,-0.0022927,9.9361
42.437,0.00021076,-0.00051873,-0.0010544,9.9929
42.438,-0.0004174,-7.654e-05,0.00018809,9.9929
42.439,-0.0010438,0.00036491,0.0014281,9.9361
42.44,-0.0016649,0.00080333,0.0026587,9.8229
42.441,-0.0022769,0.0012365,0.0038734,9.6538
42.442,-0.0028762,0.0016621,0.0050654,9.4299
42.443,-0.0034593,0.002078,0.0062283,9.1524
42.444,-0.0040228,0.002482,0.0073558,8.8229
42.445,-0.0045634,0.0028722,0.0084417,8.4433
42.446,-0.0050777,0.0032464,0.0094802,8.0157
42.447,-0.0055629,0.0036029,0.010466,7.5425
42.448,-0.0060159,0.0039398,0.011393,7.0265
42.449,-0.0064341,0.0042554,0.012256,6.4706
42.45,-0.0068151,0.0045481,0.013052,5.8779
42.451,-0.0071564,0.0048166,0.013776,5.2517
42.452,-0.0074561,0.0050595,0.014423,4.5958
42.453,-0.0077123,0.0052757,0.014991,3.9137
42.454,-0.0079235,0.0054641,0.015477,3.2094
42.455,-0.0080882,0.0056239,0.015878,2.4869
42.456,-0.0082056,0.0057543,0.016191,1.7502
42.457,-0.0082748,0.0058549,0.016417,1.0036
42.458,-0.0082952,0.0059253,0.016553,0.2513
42.459,-0.0082668,0.0059652,0.016598,-0.50244
42.46,-0.0081895,0.0059746,0.016554,-1.2533
42.461,-0.0080636,0.0059537,0.01642,-1.9971
42.462,-0.0078898,0.0059027,0.016198,-2.7295
42.463,-0.0076691,0.0058221,0.015888,-3.4464
42.464,-0.0074024,0.0057125,0.015493,-4.1438
42.465,-0.0070914,0.0055748,0.015016,-4.8175
42.466,-0.0067376,0.0054097,0.014458,-5.4639
42.467,-0.006343,0.0052185,0.013825,-6.0793
42.468,-0.0059097,0.0050022,0.013118,-6.6601
42.469,-0.0054403,0.0047624,0.012343,-7.2031
42.47,-0.0049371,0.0045004,0.011504,-7.7051
42.471,-0.0044032,0.0042178,0.010606,-8.1634
42.472,-0.0038413,0.0039165,0.0096535,-8.5753
42.473,-0.0032548,0.0035981,0.0086531,-8.9384
42.474,-0.0026468,0.0032645,0.0076101,-9.2508
42.475,-0.0020208,0.0029178,0.0065306,-9.5106
42.476,-0.0013802,0.0025599,0.0054208,-9.7163
42.477,-0.00072884,0.002193,0.004287,-9.8669
42.478,-7.0208e-05,0.0018191,0.0031357,-9.9613
42.479,0.00059192,0.0014406,0.0019736,-9.9992
42.48,0.0012538,0.0010594,0.0008073,-9.9803
42.481,0.0019117,0.00067782,-0.00035659,-9.9046
42.482,0.0025618,0.00029805,-0.0015114,-9.7727
42.483,0.0032005,-7.7786e-05,-0.0026506,-9.5852
42.484,0.0038242,-0.00044755,-0.0037678,-9.3433
42.485,0.0044292,-0.00080917,-0.0048565,-9.0483
42.486,0.0050122,-0.0011606,-0.0059107,-8.7018
42.487,0.0055697,-0.0014999,-0.0069244,-8.306
42.488,0.0060987,-0.0018252,-0.0078919,-7.8629
42.489,0.006596,-0.0021347,-0.0088078,-7.3751
42.49,0.0070588,-0.0024267,-0.0096669,-6.8455
42.491,0.0074844,-0.0026995,-0.010465,-6.2769
42.492,0.0078704,-0.0029519,-0.011196,-5.6727
42.493,0.0082146,-0.0031823,-0.011858,-5.0362
42.494,0.0085148,-0.0033897,-0.012446,-4.3712
42.495,0.0087694,-0.0035729,-0.012957,-3.6812
42.496,0.0089768,-0.0037309,-0.013388,-2.9704
42.497,0.0091358,-0.0038631,-0.013738,-2.2427
42.498,0.0092454,-0.0039689,-0.014004,-1.5023
42.499,0.0093049,-0.0040477,-0.014185,-0.75327
42.5,0.0093139,-0.0040992,-0.01428,-8.2281e-13
42.501,0.0092722,-0.0041233,-0.014289,0.75327
42.502,0.0091801,-0.0041201,-0.014211,1.5023
42.503,0.0090378,-0.0040898,-0.014049,2.2427
42.504,0.0088462,-0.0040326,-0.013802,2.9704
42.505,0.0086062,-0.0039491,-0.013472,3.6812
42.506,0.0083191,-0.0038399,-0.013061,4.3712
42.507,0.0079864,-0.0037059,-0.012573,5.0362
42.508,0.0076098,-0.003548,-0.01201,5.6727
42.509,0.0071915,-0.0033673,-0.011375,6.2769
42.51,0.0067337,-0.0031651,-0.010673,6.8455
42.511,0.0062388,-0.0029427,-0.0099069,7.3751
42.512,0.0057096,-0.0027016,-0.0090823,7.8629
42.513,0.005149,-0.0024433,-0.0082039,8.306
42.514,0.0045599,-0.0021696,-0.0072769,8.7018
42.515,0.0039457,-0.0018823,-0.0063069,9.0483
42.516,0.0033096,-0.0015831,-0.0052997,9.3433
42.517,0.0026553,-0.0012741,-0.0042613,9.5852
42.518,0.0019862,-0.00095715,-0.0031979,9.7727
42.519,0.001306,-0.00063437,-0.0021158,9.9046
42.52,0.0006186,-0.00030779,-0.0010214,9.9803
42.521,-7.2389e-05,2.0499e-05,7.8776e-05,9.9992
42.522,-0.00076312,0.0003484,0.0011781,9.9613
42.523,-0.0014498,0.00067382,0.0022702,9.8669
42.524,-0.0021286,0.00099469,0.0033484,9.7163
42.525,-0.0027959,0.0013089,0.0044064,9.5106
42.526,-0.0034479,0.0016146,0.0054379,9.2508
42.527,-0.0040812,0.0019096,0.0064368,8.9384
42.528,-0.0046921,0.0021922,0.007397,8.5753
42.529,-0.0052774,0.0024605,0.0083129,8.1634
42.53,-0.0058339,0.0027127,0.009179,7.7051
42.531,-0.0063584,0.0029472,0.0099901,7.2031
42.532,-0.0068483,0.0031625,0.010741,6.6601
42.533,-0.0073007,0.0033571,0.011428,6.0793
42.534,-0.0077132,0.0035298,0.012046,5.4639
42.535,-0.0080836,0.0036793,0.012592,4.8175
42.536,-0.0084099,0.0038047,0.013063,4.1438
42.537,-0.0086904,0.003905,0.013455,3.4464
42.538,-0.0089234,0.0039794,0.013765,2.7295
42.539,-0.0091079,0.0040274,0.013993,1.9971
42.54,-0.0092428,0.0040485,0.014137,1.2533
42.541,-0.0093276,0.0040426,0.014195,0.50244
42.542,-0.0093617,0.0040093,0.014166,-0.2513
42.543,-0.009345,0.0039488,0.014052,-1.0036
42.544,-0.0092778,0.0038614,0.013853,-1.7502
42.545,-0.0091605,0.0037472,0.013568,-2.4869
42.546,-0.0089938,0.003607,0.013201,-3.2094
42.547,-0.0087788,0.0034413,0.012752,-3.9137
42.548,-0.0085166,0.003251,0.012225,-4.5958
42.549,-0.0082089,0.0030372,0.011622,-5.2517
42.55,-0.0078575,0.0028008,0.010946,-5.8779
42.551,-0.0074644,0.0025432,0.010202,-6.4706
42.552,-0.0070319,0.0022657,0.0093924,-7.0265
42.553,-0.0065624,0.00197,0.008523,-7.5425
42.554,-0.0060587,0.0016575,0.0075983,-8.0157
42.555,-0.0055236,0.0013301,0.0066236,-8.4433
42.556,-0.0049603,0.00098958,0.0056042,-8.8229
42.557,-0.0043718,0.00063782,0.004546,-9.1524
42.558,-0.0037617,0.00027682,0.003455,-9.4299
42.559,-0.0031332,-9.1377e-05,0.0023374,-9.6538
42.56,-0.0024901,-0.00046467,0.0011994,-9.8229
42.561,-0.001836,-0.00084093,4.767e-05,-9.9361
42.562,-0.0011745,-0.001218,-0.0011113,-9.9929
42.563,-0.00050947,-0.0015937,-0.0022709,-9.9929
42.564,0.00015544,-0.0019658,-0.0034245,-9.9361
42.565,0.00081643,-0.0023323,-0.0045654,-9.8229
42.566,0.0014698,-0.0026909,-0.0056871,-9.6538
42.567,0.0021118,-0.0030395,-0.0067831,-9.4299
42.568,0.0027389,-0.0033761,-0.0078471,-9.1524
42.569,0.0033476,-0.0036987,-0.008873,-8.8229
42.57,0.0039345,-0.0040054,-0.0098549,-8.4433
42.571,0.0044962,-0.0042942,-0.010787,-8.0157
42.572,0.0050297,-0.0045636,-0.011664,-7.5425
42.573,0.005532,-0.0048117,-0.01248,-7.0265
42.574,0.0060003,-0.0050371,-0.013231,-6.4706
42.575,0.006432,-0.0052384,-0.013913,-5.8779
42.576,0.0068248,-0.0054142,-0.014521,-5.2517
42.577,0.0071764,-0.0055635,-0.015052,-4.5958
42.578,0.0074851,-0.0056852,-0.015502,-3.9137
42.579,0.007749,-0.0057784,-0.015869,-3.2094
42.58,0.0079669,-0.0058425,-0.01615,-2.4869
42.581,0.0081376,-0.0058769,-0.016344,-1.7502
42.582,0.0082602,-0.0058812,-0.01645,-1.0036
42.583,0.0083341,-0.0058553,-0.016465,-0.2513
42.584,0.008359,-0.0057991,-0.016391,0.50244
42.585,0.0083348,-0.0057126,-0.016227,1.2533
42.586,0.0082619,-0.0055963,-0.015974,1.9971
42.587,0.0081408,-0.0054505,-0.015634,2.7295
42.588,0.0079722,-0.0052758,-0.015207,3.4464
42.589,0.0077573,-0.0050731,-0.014696,4.1438
42.59,0.0074973,-0.0048433,-0.014104,4.8175
42.591,0.0071939,-0.0045874,-0.013433,5.4639
42.592,0.0068489,-0.0043067,-0.012688,6.0793
42.593,0.0064645,-0.0040026,-0.011871,6.6601
42.594,0.0060428,-0.0036765,-0.010989,7.2031
42.595,0.0055865,-0.0033302,-0.010045,7.7051
42.596,0.0050983,-0.0029652,-0.0090435,8.1634
42.597,0.004581,-0.0025835,-0.0079913,8.5753
42.598,0.0040378,-0.002187,-0.0068936,8.9384
42.599,0.0034718,-0.0017778,-0.0057562,9.2508
42.6,0.0028864,-0.0013579,-0.0045854,9.5106
42.601,0.0022851,-0.00092945,-0.0033876,9.7163
42.602,0.0016713,-0.00049471,-0.0021692,9.8669
42.603,0.0010487,-5.5904e-05,-0.00093698,9.9613
42.604,0.00042101,0.00038469,0.00030243,9.9992
42.605,-0.00020815,0.0008248,0.0015422,9.9803
42.606,-0.00083507,0.0012621,0.0027757,9.9046
42.607,-0.0014561,0.0016944,0.003996,9.7727
42.608,-0.0020675,0.0021194,0.0051965,9.5852
42.609,-0.0026658,0.0025349,0.0063707,9.3433
42.61,-0.0032473,0.0029387,0.007512,9.0483
42.611,-0.0038089,0.0033288,0.0086144,8.7018
42.612,-0.004347,0.0037031,0.0096718,8.306
42.613,-0.0048585,0.0040597,0.010678,7.8629
42.614,-0.0053406,0.0043968,0.011629,7.3751
42.615,-0.0057902,0.0047125,0.012517,6.8455
42.616,-0.0062048,0.0050053,0.01334,6.2769
42.617,-0.0065819,0.0052737,0.014091,5.6727
42.618,-0.0069193,0.0055163,0.014768,5.0362
42.619,-0.007215,0.0057319,0.015366,4.3712
42.62,-0.0074672,0.0059193,0.015883,3.6812
42.621,-0.0076744,0.0060778,0.016315,2.9704
42.622,-0.0078354,0.0062064,0.01666,2.2427
42.623,-0.0079491,0.0063046,0.016917,1.5023
42.624,-0.008015,0.006372,0.017083,0.75327
42.625,-0.0080325,0.0064082,0.017159,9.3639e-15
42.626,-0.0080015,0.0064131,0.017144,-0.75327
42.627,-0.0079221,0.0063869,0.017038,-1.5023
42.628,-0.0077947,0.0063297,0.016842,-2.2427
42.629,-0.0076201,0.0062419,0.016556,-2.9704
42.63,-0.0073991,0.0061241,0.016184,-3.6812
42.631,-0.0071331,0.0059769,0.015726,-4.3712
42.632,-0.0068235,0.0058014,0.015186,-5.0362
42.633,-0.0064719,0.0055984,0.014567,-5.6727
42.634,-0.0060805,0.0053693,0.013872,-6.2769
42.635,-0.0056515,0.0051152,0.013104,-6.8455
42.636,-0.0051872,0.0048377,0.01227,-7.3751
42.637,-0.0046904,0.0045382,0.011373,-7.8629
42.638,-0.0041638,0.0042186,0.010418,-8.306
42.639,-0.0036104,0.0038806,0.0094105,-8.7018
42.64,-0.0030335,0.003526,0.0083567,-9.0483
42.641,-0.0024363,0.0031569,0.0072623,-9.3433
42.642,-0.0018222,0.0027753,0.0061333,-9.5852
42.643,-0.0011948,0.0023832,0.0049762,-9.7727
42.644,-0.00055769,0.0019829,0.0037975,-9.9046
42.645,8.5496e-05,0.0015766,0.0026036,-9.9803
42.646,0.00073104,0.0011664,0.0014014,-9.9992
42.647,0.0013752,0.00075465,0.00019741,-9.9613
42.648,0.0020143,0.00034351,-0.0010015,-9.8669
42.649,0.0026446,-6.4765e-05,-0.0021888,-9.7163
42.65,0.0032625,-0.00046799,-0.0033577,-9.5106
42.651,0.0038644,-0.00086399,-0.0045019,-9.2508
42.652,0.0044468,-0.0012507,-0.005615,-8.9384
42.653,0.0050063,-0.001626,-0.0066909,-8.5753
42.654,0.0055396,-0.0019879,-0.0077236,-8.1634
42.655,0.0060437,-0.0023346,-0.0087075,-7.7051
42.656,0.0065155,-0.0026642,-0.0096371,-7.2031
42.657,0.0069523,-0.002975,-0.010508,-6.6601
42.658,0.0073515,-0.0032655,-0.011314,-6.0793
42.659,0.0077108,-0.0035342,-0.012052,-5.4639
42.66,0.0080279,-0.0037797,-0.012718,-4.8175
42.661,0.0083011,-0.0040009,-0.013307,-4.1438
42.662,0.0085285,-0.0041966,-0.013818,-3.4464
42.663,0.0087089,-0.004366,-0.014248,-2.7295
42.664,0.008841,-0.0045083,-0.014593,-1.9971
42.665,0.0089241,-0.004623,-0.014853,-1.2533
42.666,0.0089574,-0.0047096,-0.015026,-0.50244
42.667,0.0089408,-0.0047677,-0.015112,0.2513
42.668,0.0088741,-0.0047974,-0.015111,1.0036
42.669,0.0087577,-0.0047986,-0.015021,1.7502
42.67,0.008592,-0.0047716,-0.014846,2.4869
42.671,0.008378,-0.0047168,-0.014585,3.2094
42.672,0.0081166,-0.0046346,-0.014241,3.9137
42.673,0.0078092,-0.0045259,-0.013815,4.5958
42.674,0.0074575,-0.0043913,-0.013311,5.2517
42.675,0.0070633,-0.0042321,-0.012731,5.8779
42.676,0.0066287,-0.0040491,-0.01208,6.4706
42.677,0.0061561,-0.0038439,-0.01136,7.0265
42.678,0.0056481,-0.0036176,-0.010578,7.5425
42.679,0.0051073,-0.0033719,-0.0097362,8.0157
42.68,0.0045368,-0.0031083,-0.008841,8.4433
42.681,0.0039397,-0.0028287,-0.0078976,8.8229
42.682,0.0033192,-0.0025347,-0.0069114,9.1524
42.683,0.0026787,-0.0022283,-0.0058884,9.4299
42.684,0.0020218,-0.0019114,-0.0048348,9.6538
42.685,0.0013521,-0.001586,-0.0037566,9.8229
42.686,0.00067328,-0.0012542,-0.0026603,9.9361
42.687,-1.0941e-05,-0.00091816,-0.0015524,9.9929
42.688,-0.00069676,-0.00057985,-0.00043946,9.9929
42.689,-0.0013804,-0.00024144,0.00067203,9.9361
42.69,-0.0020581,9.4965e-05,0.0017755,9.8229
42.691,-0.002726,0.00042728,0.0028644,9.6538
42.692,-0.0033805,0.00075344,0.0039325,9.4299
42.693,-0.004018,0.0010714,0.0049733,9.1524
42.694,-0.0046349,0.0013793,0.0059808,8.8229
42.695,-0.0052278,0.001675,0.006949,8.4433
42.696,-0.0057934,0.001957,0.0078724,8.0157
42.697,-0.0063285,0.0022232,0.0087454,7.5425
42.698,-0.0068303,0.0024723,0.0095629,7.0265
42.699,-0.007296,0.0027025,0.01032,6.4706
42.7,-0.0077228,0.0029125,0.011013,5.8779
42.701,-0.0081086,0.003101,0.011636,5.2517
42.702,-0.008451,0.0032668,0.012188,4.5958
42.703,-0.0087484,0.0034088,0.012663,3.9137
42.704,-0.0089989,0.0035262,0.013061,3.2094
42.705,-0.0092013,0.0036183,0.013377,2.4869
42.706,-0.0093544,0.0036844,0.01361,1.7502
42.707,-0.0094573,0.0037241,0.01376,1.0036
42.708,-0.0095096,0.0037372,0.013824,0.2513
42.709,-0.0095108,0.0037235,0.013803,-0.50244
42.71,-0.0094612,0.0036831,0.013696,-1.2533
42.711,-0.0093608,0.0036161,0.013505,-1.9971
42.712,-0.0092104,0.0035231,0.01323,-2.7295
42.713,-0.0090108,0.0034044,0.012873,-3.4464
42.714,-0.008763,0.0032608,0.012436,-4.1438
42.715,-0.0084685,0.0030931,0.011921,-4.8175
42.716,-0.008129,0.0029024,0.011332,-5.4639
42.717,-0.0077463,0.0026896,0.010671,-6.0793
42.718,-0.0073227,0.0024561,0.009943,-6.6601
42.719,-0.0068604,0.0022032,0.0091516,-7.2031
42.72,-0.0063621,0.0019325,0.0083017,-7.7051
42.721,-0.0058306,0.0016456,0.007398,-8.1634
42.722,-0.0052688,0.0013441,0.0064458,-8.5753
42.723,-0.0046799,0.0010299,0.0054506,-8.9384
42.724,-0.0040672,0.00070493,0.0044183,-9.2508
42.725,-0.003434,0.00037104,0.0033548,-9.5106
42.726,-0.002784,3.0283e-05,0.0022663,-9.7163
42.727,-0.0021208,-0.00031528,0.0011591,-9.8669
42.728,-0.001448,-0.00066355,3.9768e-05,-9.9613
42.729,-0.00076934,-0.0010124,-0.0010853,-9.9992
42.73,-8.8687e-05,-0.0013597,-0.0022094,-9.9803
42.731,0.00059021,-0.0017034,-0.003326,-9.9046
42.732,0.0012636,-0.0020413,-0.0044286,-9.7727
42.733,0.0019277,-0.0023713,-0.0055107,-9.5852
